t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u
376753,357.5999755859375,31.852197647094727,6.129356384277344,0.0,0.0
376763,358.04998779296875,38.426109313964844,6.129356384277344,0.0,0.0
376773,358.3499755859375,34.21351623535156,6.129356384277344,0.0,0.0
376782,358.8000183105469,39.60676574707031,6.129356384277344,0.0,0.0
376793,359.10003662109375,34.8038444519043,6.129356384277344,0.0,0.0
376802,359.5500183105469,39.90193176269531,6.129356384277344,0.0,0.0
376813,0.0,42.45047378540039,6.129356384277344,0.0,0.0
376823,0.29999998211860657,36.22523880004883,6.129356384277344,0.0,0.0
376833,0.75,40.61261749267578,6.129356384277344,0.0,0.0
376843,1.1999999284744263,42.80630874633789,6.129356384277344,0.0,0.0
376853,1.5,36.40315628051758,6.129356384277344,0.0,0.0
376863,1.9500000476837158,40.701576232910156,6.129356384277344,0.0,0.0
376873,2.25,35.350791931152344,6.129356384277344,0.0,0.0
376882,2.549999713897705,32.67538833618164,6.129356384277344,0.0,0.0
376893,3.0,38.83769989013672,6.129356384277344,0.0,0.0
376902,3.299999713897705,34.41884231567383,6.129356384277344,0.0,0.0
376913,3.6000001430511475,32.20943832397461,6.129356384277344,0.0,0.0
376923,3.9000000953674316,31.104707717895508,6.129356384277344,0.0,0.0
376933,4.199999809265137,30.552345275878906,6.129356384277344,0.0,0.0
376943,4.5,30.276187896728516,6.129356384277344,0.0,0.0
376953,4.799999713897705,30.13808822631836,6.129356384277344,0.0,0.0
376963,4.949999809265137,22.56903839111328,6.129356384277344,0.0,0.0
376973,5.250000476837158,26.28453254699707,6.129356384277344,0.0,0.0
376982,5.399999618530273,20.642261505126953,6.129356384277344,0.0,0.0
376993,5.699999809265137,25.321123123168945,6.129356384277344,0.0,0.0
377002,5.849999904632568,20.16055679321289,6.129356384277344,0.0,0.0
377013,6.0,17.58029556274414,6.129356384277344,0.0,0.0
377023,6.0,8.79014778137207,6.129356384277344,0.0,0.0
377033,6.150000095367432,11.89507007598877,6.129356384277344,0.0,0.0
377043,6.150000095367432,5.947535037994385,6.129356384277344,0.0,0.0
377053,6.300000190734863,10.473764419555664,6.129356384277344,0.0,0.0
377063,6.300000190734863,5.236882209777832,6.129356384277344,0.0,0.0
377073,6.300000190734863,2.618441104888916,6.129356384277344,0.0,0.0
377082,6.300000190734863,1.309220552444458,6.129356384277344,0.0,0.0
377093,6.300000190734863,0.654610276222229,6.129356384277344,0.0,0.0
377102,6.150000095367432,-7.1726908683776855,6.129356384277344,0.0,0.0
377113,6.150000095367432,-3.5863454341888428,6.129356384277344,0.0,0.0
377123,6.0,-9.293169021606445,6.129356384277344,0.0,0.0
377133,5.849999904632568,-12.146601676940918,6.129356384277344,0.0,0.0
377143,5.699999809265137,-13.573296546936035,6.129356384277344,0.0,0.0
377153,5.549999713897705,-14.286643981933594,6.129356384277344,0.0,0.0
377163,5.250000476837158,-22.1433162689209,6.129356384277344,0.0,0.0
377173,5.09999942779541,-18.571674346923828,6.129356384277344,0.0,0.0
377182,4.949999809265137,-16.785831451416016,6.129356384277344,0.0,0.0
377193,4.650000095367432,-23.392908096313477,6.129356384277344,0.0,0.0
377202,4.350000381469727,-26.696447372436523,6.129356384277344,0.0,0.0
377213,4.049999713897705,-28.348237991333008,6.129356384277344,0.0,0.0
377223,3.75,-29.17411231994629,6.129356384277344,0.0,0.0
377233,3.450000286102295,-29.587059020996094,6.129356384277344,0.0,0.0
377243,3.1500000953674316,-29.793529510498047,6.129356384277344,0.0,0.0
377253,2.8499999046325684,-29.89676856994629,6.129356384277344,0.0,0.0
377263,2.3999998569488525,-37.44838333129883,6.129356384277344,0.0,0.0
377273,2.0999999046325684,-33.72419738769531,6.129356384277344,0.0,0.0
377282,1.8000000715255737,-31.86208724975586,6.129356384277344,0.0,0.0
377293,1.3499999046325684,-38.43104934692383,6.129356384277344,0.0,0.0
377302,1.0499999523162842,-34.21552658081055,6.129356384277344,0.0,0.0
377313,0.5999999642372131,-39.60776138305664,6.129356384277344,0.0,0.0
377323,0.29999998211860657,-34.80387878417969,6.129356384277344,0.0,0.0
377333,359.8499755859375,-39.90281677246094,6.129356384277344,0.0,0.0
377343,359.5500183105469,-34.95050048828125,6.129356384277344,0.0,0.0
377353,359.10003662109375,-39.97526168823242,6.129356384277344,0.0,0.0
377363,358.8000183105469,-34.98809051513672,6.129356384277344,0.0,0.0
377373,358.3499755859375,-39.994056701660156,6.129356384277344,0.0,0.0
377382,358.04998779296875,-34.99748992919922,6.129356384277344,0.0,0.0
377393,357.5999755859375,-39.998756408691406,6.129356384277344,0.0,0.0
377402,357.3000183105469,-34.998470306396484,6.129356384277344,0.0,0.0
377413,357.0,-32.499698638916016,6.129356384277344,0.0,0.0
377423,356.6999816894531,-31.25031280517578,6.129356384277344,0.0,0.0
377433,356.4000244140625,-30.62425422668457,6.129356384277344,0.0,0.0
377443,356.1000061035156,-30.31258773803711,6.129356384277344,0.0,0.0
377453,355.8000183105469,-30.156753540039062,6.129356384277344,0.0,0.0
377463,355.5,-30.077472686767578,6.129356384277344,0.0,0.0
377473,355.3499755859375,-22.53965187072754,6.129356384277344,0.0,0.0
377482,355.0500183105469,-26.268922805786133,6.129356384277344,0.0,0.0
377493,354.8999938964844,-20.635374069213867,6.129356384277344,0.0,0.0
377502,354.75,-17.817235946655273,6.129356384277344,0.0,0.0
377513,354.4499816894531,-23.90907859802246,6.129356384277344,0.0,0.0
377523,354.29998779296875,-19.454086303710938,6.129356384277344,0.0,0.0
377533,354.29998779296875,-9.727043151855469,6.129356384277344,0.0,0.0
377543,354.1500244140625,-12.363069534301758,6.129356384277344,0.0,0.0
377553,354.0,-13.682448387145996,6.129356384277344,0.0,0.0
377563,354.0,-6.841224193572998,6.129356384277344,0.0,0.0
377573,354.0,-3.420612096786499,6.129356384277344,0.0,0.0
377582,354.0,-1.7103060483932495,6.129356384277344,0.0,0.0
377593,354.0,-0.8551530241966248,6.129356384277344,0.0,0.0
377602,354.0,-0.4275765120983124,6.129356384277344,0.0,0.0
377613,354.0,-0.2137882560491562,6.129356384277344,0.0,0.0
377623,354.1500244140625,7.394019603729248,6.129356384277344,0.0,0.0
377633,354.1500244140625,3.697009801864624,6.129356384277344,0.0,0.0
377643,354.29998779296875,9.348052978515625,6.129356384277344,0.0,0.0
377653,354.4499816894531,12.173574447631836,6.129356384277344,0.0,0.0
377663,354.6000061035156,13.587699890136719,6.129356384277344,0.0,0.0
377673,354.75,14.2933988571167,6.129356384277344,0.0,0.0
377682,355.0500183105469,22.14716148376465,6.129356384277344,0.0,0.0
377693,355.1999816894531,18.573129653930664,6.129356384277344,0.0,0.0
377702,355.5,24.287025451660156,6.129356384277344,0.0,0.0
377713,355.6499938964844,19.6430606842041,6.129356384277344,0.0,0.0
377723,355.9499816894531,24.821990966796875,6.129356384277344,0.0,0.0
377733,356.25,27.410091400146484,6.129356384277344,0.0,0.0
377743,356.5500183105469,28.705509185791016,6.129356384277344,0.0,0.0
377753,356.8500061035156,29.35321617126465,6.129356384277344,0.0,0.0
377763,357.1499938964844,29.675703048706055,6.129356384277344,0.0,0.0
377773,357.4499816894531,29.83831214904785,6.129356384277344,0.0,0.0
377782,357.75,29.91961669921875,6.129356384277344,0.0,0.0
377793,358.20001220703125,37.459815979003906,6.129356384277344,0.0,0.0
377802,358.5,33.72900390625,6.129356384277344,0.0,0.0
377813,358.8000183105469,31.86496353149414,6.129356384277344,0.0,0.0
377823,359.25,38.432491302490234,6.129356384277344,0.0,0.0
377833,359.5500183105469,34.21670913696289,6.129356384277344,0.0,0.0
377843,0.0,39.60786437988281,6.129356384277344,0.0,0.0
377853,0.29999998211860657,34.803932189941406,6.129356384277344,0.0,0.0
377863,0.75,39.9019660949707,6.129356384277344,0.0,0.0
377873,1.0499999523162842,34.95098114013672,6.129356384277344,0.0,0.0
377882,1.3499999046325684,32.475494384765625,6.129356384277344,0.0,0.0
377893,1.8000000715255737,38.737754821777344,6.129356384277344,0.0,0.0
377902,2.0999999046325684,34.36886978149414,6.129356384277344,0.0,0.0
377913,2.3999998569488525,32.18444061279297,6.129356384277344,0.0,0.0
