t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
8790,317.4000244140625,63.441001892089844,-0.405872106552124,40.914058685302734,-4.646007537841797,0.0622711181640625
8800,318.5999755859375,91.71961975097656,-0.10318781435489655,35.591243743896484,-5.649159908294678,0.07692337036132812
8811,320.1000061035156,120.8607406616211,0.15134212374687195,30.522119522094727,-7.015354633331299,0.0622711181640625
8821,321.75,142.9294891357422,0.30956345796585083,23.1721248626709,-8.269044876098633,0.0622711181640625
8831,323.70001220703125,168.9656982421875,0.3989928960800171,16.05753517150879,-10.136571884155273,0.0622711181640625
8841,325.79998779296875,189.4819793701172,0.4333888292312622,9.748563766479492,-11.873078346252441,0.0622711181640625
8851,328.1999816894531,214.74058532714844,0.405872106552124,3.498446226119995,-12.0,0.06959724426269531
8861,330.8999938964844,242.370361328125,0.3233218193054199,-2.3782904148101807,-12.0,0.07692337036132812
8871,333.5999755859375,256.18524169921875,0.18573807179927826,-8.068333625793457,-12.0,0.0622711181640625
8880,336.29998779296875,263.0926513671875,0.02751675248146057,-11.945232391357422,-12.0,0.0622711181640625
8890,339.4499816894531,289.04638671875,-0.192617267370224,-16.97931671142578,-12.0,0.0622711181640625
8900,342.75,309.524169921875,-0.45402640104293823,-21.560117721557617,-12.0,0.0622711181640625
8911,346.5,342.2616882324219,-0.7842274308204651,-27.290111541748047,-12.0,0.047618865966796875
8921,350.1000061035156,351.13092041015625,-1.1075493097305298,-29.81114959716797,-12.0,0.0622711181640625
8931,353.70001220703125,355.5655517578125,-1.458387851715088,-32.44750213623047,-12.0,0.0622711181640625
8941,357.5999755859375,372.7819519042969,-1.8367432355880737,-35.14152145385742,-12.0,0.047618865966796875
8951,1.3499999046325684,373.8914794921875,-2.2288568019866943,-37.17644119262695,-12.0,0.047618865966796875
8961,5.09999942779541,374.44573974609375,-2.6347289085388184,-38.88182830810547,-12.0,0.06959724426269531
8971,8.850000381469727,374.72283935546875,-3.0543594360351562,-40.42243957519531,-12.0,0.0622711181640625
8980,12.300000190734863,359.8614501953125,-3.4464731216430664,-39.81690979003906,-12.0,0.0622711181640625
8990,16.049999237060547,367.4307556152344,-3.879861831665039,-41.5778923034668,-12.0,0.06959724426269531
9000,19.799999237060547,371.2153015136719,-4.327009201049805,-43.14631271362305,-12.0,0.0622711181640625
9011,23.700000762939453,380.6076965332031,-4.822310924530029,-46.33823776245117,-12.0,0.06959724426269531
9021,27.150001525878906,362.8038635253906,-5.28321647644043,-46.21439743041992,-12.0,0.0622711181640625
9031,30.75,361.40191650390625,-5.737242698669434,-45.80852127075195,-12.0,0.06959724426269531
9041,34.04999923706055,345.7008972167969,-6.2050275802612305,-46.293495178222656,-12.0,0.06959724426269531
9051,37.35000228881836,337.8505859375,-6.665933132171631,-46.19202423095703,-12.0,0.0622711181640625
9061,40.35000228881836,318.9253234863281,-7.140596866607666,-46.82920455932617,-12.0,0.0622711181640625
9071,43.499996185302734,316.9625549316406,-7.608381748199463,-46.803836822509766,-12.0,0.06959724426269531
9080,46.04999923706055,285.9812927246094,-8.034892082214355,-44.7274169921875,-12.0,0.0622711181640625
9090,48.599998474121094,270.4906311035156,-8.50955581665039,-46.096900939941406,-12.0,0.06959724426269531
9100,51.30000305175781,270.245361328125,-8.991098403930664,-47.12559509277344,-12.0,0.07692337036132812
9111,53.849998474121094,262.6226806640625,-9.520795822143555,-50.047672271728516,-12.0,0.06959724426269531
9121,56.099998474121094,243.81138610839844,-9.99545955657959,-48.75702667236328,-12.0,0.06959724426269531
9131,58.20000076293945,226.9056854248047,-10.47700309753418,-48.45569610595703,-12.0,0.047618865966796875
9141,60.0,203.452880859375,-10.965425491333008,-48.64895248413086,-12.0,0.06959724426269531
