t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
30345,180.0,-4.795955181121826,0.06879188120365143,1.1352840662002563,5.510241985321045,-0.054945945739746094
30355,180.0,-2.397977590560913,0.096308633685112,1.9434796571731567,3.3143179416656494,-0.06959819793701172
30365,180.0,-1.1989887952804565,0.13070456683635712,2.6915366649627686,2.7628750801086426,-0.054945945739746094
30375,180.0,-0.5994943976402283,0.17197969555854797,3.409524917602539,2.7453083992004395,-0.054945945739746094
30386,180.0,-0.29974719882011414,0.2063756287097931,3.4245591163635254,3.016465425491333,0.0036630630493164062
30395,180.0,-0.14987359941005707,0.2407715618610382,3.4320764541625977,2.8631932735443115,-0.06959819793701172
30405,180.14999389648438,7.4246110916137695,0.2751675248146057,3.43583607673645,2.8661251068115234,-0.062272071838378906
30415,180.14999389648438,3.7123055458068848,0.3164426386356354,3.7816741466522217,-1.6920042037963867,-0.04761981964111328
30426,180.14999389648438,1.8561527729034424,0.34395939111709595,3.2666749954223633,0.42569899559020996,-0.054945945739746094
30435,180.14999389648438,0.9280763864517212,0.364596962928772,2.665215015411377,0.9807165861129761,-0.054945945739746094
30445,180.14999389648438,0.4640381932258606,0.37835532426834106,2.020526647567749,1.0012949705123901,-0.062272071838378906
30455,180.0,-7.267529010772705,0.39211371541023254,1.6981825828552246,0.7596776485443115,-0.054945945739746094
30465,180.0,-3.6337645053863525,0.3989928960800171,1.193049669265747,5.177919387817383,-0.054945945739746094
30475,180.0,-1.8168822526931763,0.4127512574195862,1.284443974494934,3.001452684402466,0.0036630630493164062
30485,180.0,-0.9084411263465881,0.4333888292312622,1.6740994453430176,2.1401896476745605,-0.054945945739746094
30496,180.0,-0.45422056317329407,0.4677847921848297,2.5568485260009766,2.036226987838745,-0.06959819793701172
30505,180.0,-0.22711028158664703,0.48842233419418335,2.3103017807006836,2.5086276531219482,-0.06959819793701172
30515,180.0,-0.11355514079332352,0.5159391164779663,2.530989170074463,2.224100112915039,-0.054945945739746094
30526,180.0,-0.05677757039666176,0.5434558391571045,2.6413302421569824,2.342618227005005,-0.06959819793701172
30535,180.0,-0.02838878519833088,0.5640934109687805,2.3525450229644775,2.4256041049957275,-0.054945945739746094
30546,180.0,-0.01419439259916544,0.5778518319129944,1.8641915321350098,2.1980209350585938,-0.07692432403564453
30555,180.0,-0.00709719629958272,0.5984893441200256,1.9639732837677002,1.8469021320343018,-0.054945945739746094
30565,180.0,-0.00354859814979136,0.6122477054595947,1.669905662536621,1.9176573753356934,-0.054945945739746094
30575,179.85000610351562,-7.502004623413086,0.6191269159317017,1.1789112091064453,1.7035526037216187,-0.06959819793701172
30586,179.85000610351562,-3.751002311706543,0.6328852772712708,1.2773746252059937,5.889378070831299,0.0036630630493164062
30596,179.85000610351562,-1.8755011558532715,0.6535228490829468,1.6705646514892578,4.0653533935546875,-0.07692432403564453
30605,179.85000610351562,-0.9377505779266357,0.6879187822341919,2.555081367492676,3.499427318572998,-0.06959819793701172
30615,180.0,7.031355381011963,0.7360731363296509,3.685256004333496,3.7189531326293945,-0.054945945739746094
30626,180.0,3.5156776905059814,0.7842274308204651,4.2503437995910645,-0.1821117401123047,-0.054945945739746094
30636,180.0,1.7578388452529907,0.8323817253112793,4.532887935638428,2.017595052719116,-0.054945945739746094
30646,180.14999389648438,8.378466606140137,0.8736568689346313,4.330198764801025,3.13346791267395,-0.054945945739746094
30655,180.14999389648438,4.189233303070068,0.9149319529533386,4.228854179382324,-1.098071813583374,-0.054945945739746094
30666,180.14999389648438,2.094616651535034,0.9562071561813354,4.178186416625977,0.928870439529419,-0.054945945739746094
30675,180.14999389648438,1.047308325767517,0.9837238788604736,3.4649312496185303,1.9560644626617432,-0.054945945739746094
30685,180.14999389648438,0.5236541628837585,1.0112406015396118,3.1082992553710938,1.9560798406600952,-0.062272071838378906
30696,180.14999389648438,0.2618270814418793,1.0318782329559326,2.586031675338745,1.9701167345046997,-0.06959819793701172
30705,180.14999389648438,0.13091354072093964,1.0525157451629639,2.3248932361602783,1.7250654697418213,-0.054945945739746094
30715,180.14999389648438,0.06545677036046982,1.0731532573699951,2.194324016571045,1.597231388092041,-0.04761981964111328
30726,180.14999389648438,0.03272838518023491,1.0800325870513916,1.4411227703094482,1.5401766300201416,-0.054945945739746094
30735,180.14999389648438,0.016364192590117455,1.093790888786316,1.4084781408309937,0.9985177516937256,-0.07692432403564453
30746,180.14999389648438,0.008182096295058727,1.1006700992584229,1.0481998920440674,1.0057940483093262,-0.062272071838378906
30755,180.14999389648438,0.004091048147529364,1.1006700992584229,0.5240999460220337,0.7333204746246338,-0.07692432403564453
30765,180.0,-7.497502326965332,1.1006700992584229,0.26204997301101685,0.35034069418907166,-0.04761981964111328
30775,180.0,-3.748751163482666,1.1006700992584229,0.13102498650550842,4.676307678222656,-0.062272071838378906
30785,180.0,-1.874375581741333,1.1144284009933472,0.7534292340278625,2.729800224304199,-0.054945945739746094
30795,180.0,-0.9371877908706665,1.128186821937561,1.064635992050171,2.274092674255371,-0.04761981964111328
30805,180.0,-0.46859389543533325,1.1488244533538818,1.5641953945159912,2.0483908653259277,-0.054945945739746094
30815,180.0,-0.23429694771766663,1.1625827550888062,1.4700144529342651,2.211029291152954,-0.054945945739746094
30826,180.0,-0.11714847385883331,1.1832202672958374,1.766884684562683,2.0331437587738037,0.010989189147949219
30835,180.0,-0.058574236929416656,1.1900994777679443,1.2274030447006226,2.168578863143921,-0.054945945739746094
30845,180.0,-0.029287118464708328,1.2038578987121582,1.301622986793518,1.7816188335418701,-0.054945945739746094
30855,180.0,-0.014643559232354164,1.2107369899749756,0.9947675466537476,1.8321534395217896,-0.07692432403564453
30865,180.0,-0.007321779616177082,1.2176162004470825,0.8413445353507996,1.612959861755371,-0.054945945739746094
30875,179.85000610351562,-7.503891944885254,1.2176162004470825,0.4206722676753998,1.4837383031845093,-0.06959819793701172
30885,179.85000610351562,-3.751945972442627,1.2176162004470825,0.2103361338376999,5.717077732086182,-0.11355400085449219
30896,179.85000610351562,-1.8759729862213135,1.2313746213912964,0.7930848598480225,3.728700637817383,-0.06959819793701172
30905,179.85000610351562,-0.9379864931106567,1.2657705545425415,2.1163413524627686,3.2179746627807617,0.0036630630493164062
30915,180.0,7.031237602233887,1.3001666069030762,2.7779693603515625,3.7240145206451416,-0.07692432403564453
30925,180.0,3.5156188011169434,1.3414416313171387,3.452739953994751,-0.4758331775665283,-0.054945945739746094
30935,180.0,1.7578094005584717,1.3827167749404907,3.7901248931884766,1.7872610092163086,-0.054945945739746094
30946,180.14999389648438,8.37845230102539,1.4239919185638428,3.958822011947632,2.939845561981201,-0.054945945739746094
30955,180.14999389648438,4.189226150512695,1.458387851715088,3.699205160140991,-1.0119662284851074,-0.054945945739746094
30965,180.14999389648438,2.0946130752563477,1.485904574394226,3.225440502166748,0.8911827802658081,-0.062272071838378906
30975,180.14999389648438,1.0473065376281738,1.5065420866012573,2.6445977687835693,1.5954194068908691,-0.054945945739746094
30985,180.14999389648438,0.5236532688140869,1.5271797180175781,2.3541762828826904,1.685731053352356,-0.054945945739746094
30996,180.14999389648438,0.26182663440704346,1.540938138961792,1.8650095462799072,1.740182638168335,0.0036630630493164062
31005,180.14999389648438,0.13091331720352173,1.5546964406967163,1.6204215288162231,1.471675992012024,0.0036630630493164062
31015,180.14999389648438,0.06545665860176086,1.5684548616409302,1.4981322288513184,1.3614675998687744,0.0036630630493164062
31026,180.14999389648438,0.03272832930088043,1.5753339529037476,1.093022108078003,1.3109391927719116,0.010989189147949219
31035,180.14999389648438,0.016364164650440216,1.5753339529037476,0.5465110540390015,1.0217300653457642,0.01831531524658203
31045,180.14999389648438,0.008182082325220108,1.5753339529037476,0.27325552701950073,0.613332986831665,0.01831531524658203
31055,180.14999389648438,0.004091041162610054,1.5753339529037476,0.13662776350975037,0.41158193349838257,0.01831531524658203
31065,180.14999389648438,0.002045520581305027,1.5753339529037476,0.06831388175487518,0.3106937110424042,0.01831531524658203
31075,180.14999389648438,0.0010227602906525135,1.5753339529037476,0.03415694087743759,0.26024359464645386,0.025641441345214844
31085,180.14999389648438,0.0005113801453262568,1.5753339529037476,0.017078470438718796,0.23016707599163055,0.03296661376953125
31096,180.0,-7.499292850494385,1.5753339529037476,0.008539235219359398,0.2126953899860382,0.025641441345214844
31105,180.0,-3.7496464252471924,1.5753339529037476,0.004269617609679699,4.753062725067139,0.03296661376953125
31115,180.0,-1.8748232126235962,1.5890923738479614,0.6900562644004822,2.8869829177856445,0.01831531524658203
31126,180.0,-0.9374116063117981,1.6166090965270996,1.7208616733551025,2.49338436126709,0.01831531524658203
31135,180.14999389648438,7.030841827392578,1.6372466087341309,1.8923083543777466,2.8235764503479004,0.010989189147949219
31145,180.14999389648438,3.515420913696289,1.6578842401504517,1.9780315160751343,-1.8027653694152832,0.01831531524658203
31155,180.14999389648438,1.7577104568481445,1.6785218715667725,2.020902633666992,0.012593388557434082,0.03296661376953125
31166,180.14999389648438,0.8788552284240723,1.6854010820388794,1.3544073104858398,0.9198285937309265,0.01831531524658203
31175,180.14999389648438,0.43942761421203613,1.6922801733016968,1.0211597681045532,0.8676332235336304,0.01831531524658203
31185,180.14999389648438,0.21971380710601807,1.6922801733016968,0.5105798840522766,0.8389449715614319,0.03296661376953125
31195,180.14999389648438,0.10985690355300903,1.6922801733016968,0.2552899420261383,0.5535053014755249,0.03296661376953125
31205,180.14999389648438,0.05492845177650452,1.6854010820388794,-0.21631108224391937,0.415660560131073,0.09890079498291016
31215,180.14999389648438,0.02746422588825226,1.6854010820388794,-0.10815554112195969,0.0392765998840332,0.010989189147949219
31225,180.14999389648438,0.01373211294412613,1.6854010820388794,-0.05407777056097984,0.19278402626514435,0.03296661376953125
31235,180.14999389648438,0.006866056472063065,1.6785218715667725,-0.3709949254989624,0.225704625248909,0.01831531524658203
31245,180.14999389648438,0.0034330282360315323,1.6785218715667725,-0.1854974627494812,-0.004429832100868225,0.025641441345214844
31255,180.14999389648438,0.0017165141180157661,1.6785218715667725,-0.0927487313747406,0.13211823999881744,0.01831531524658203
31265,180.0,-7.498689651489258,1.6785218715667725,-0.0463743656873703,0.20770394802093506,0.01831531524658203
31275,180.0,-3.749344825744629,1.6785218715667725,-0.02318718284368515,4.78488826751709,0.01831531524658203
31285,180.0,-1.8746724128723145,1.6854010820388794,0.33236247301101685,2.944465160369873,0.01831531524658203
31295,180.0,-0.9373362064361572,1.7060385942459106,1.1980587244033813,2.2879085540771484,0.03296661376953125
31305,180.14999389648438,7.030879497528076,1.726676106452942,1.6309068202972412,2.4794609546661377,0.01831531524658203
31315,180.14999389648438,3.515439748764038,1.7404345273971558,1.5033748149871826,-1.945122480392456,0.010989189147949219
31325,180.14999389648438,1.757719874382019,1.75419282913208,1.4395995140075684,-0.28521811962127686,0.01831531524658203
31335,180.14999389648438,0.8788599371910095,1.75419282913208,0.7197997570037842,0.5420182943344116,0.03296661376953125
31345,180.14999389648438,0.43942996859550476,1.7610721588134766,0.7038652300834656,0.4256191849708557,0.03296661376953125
31355,180.14999389648438,0.21971498429775238,1.7610721588134766,0.3519326150417328,0.6359339952468872,0.03296661376953125
31365,180.14999389648438,0.10985749214887619,1.7610721588134766,0.1759663075208664,0.47973716259002686,0.03296661376953125
31375,180.14999389648438,0.054928746074438095,1.7610721588134766,0.0879831537604332,0.40163564682006836,0.01831531524658203
31385,180.14999389648438,0.027464373037219048,1.7610721588134766,0.0439915768802166,0.37232038378715515,0.01831531524658203
31396,180.14999389648438,0.013732186518609524,1.7610721588134766,0.0219957884401083,0.35279327630996704,0.03296661376953125
31405,180.14999389648438,0.006866093259304762,1.7610721588134766,0.01099789422005415,0.33329451084136963,0.04029273986816406
31415,180.14999389648438,0.003433046629652381,1.7610721588134766,0.005498947110027075,0.32354840636253357,0.025641441345214844
31425,180.29998779296875,7.50194787979126,1.7610721588134766,0.0027494735550135374,0.330837607383728,0.03296661376953125
31435,180.29998779296875,3.75097393989563,1.7610721588134766,0.0013747367775067687,-4.21747350692749,0.03296661376953125
31446,180.29998779296875,1.875486969947815,1.7473137378692627,-0.6872340440750122,-2.3597350120544434,0.03296661376953125
31455,180.29998779296875,0.9377434849739075,1.726676106452942,-1.3754944801330566,-1.9582525491714478,0.01831531524658203
31466,180.14999389648438,-7.0313591957092285,1.7060385942459106,-1.7196247577667236,-2.016014814376831,0.025641441345214844
31475,180.14999389648438,-3.5156795978546143,1.6785218715667725,-2.2356457710266113,2.4807817935943604,0.03296661376953125
31485,180.14999389648438,-1.7578397989273071,1.6647634506225586,-1.8057442903518677,0.3268618583679199,0.01831531524658203
31495,180.14999389648438,-0.8789198994636536,1.6510050296783447,-1.5907936096191406,-0.21977567672729492,0.01831531524658203
31505,180.14999389648438,-0.4394599497318268,1.6441259384155273,-1.139352798461914,-0.5025277137756348,0.03296661376953125
31515,180.14999389648438,-0.2197299748659134,1.6372466087341309,-0.9136418104171753,-0.3945966958999634,0.025641441345214844
31525,180.14999389648438,-0.1098649874329567,1.6303675174713135,-0.8007769584655762,-0.33318108320236206,0.0036630630493164062
31535,180.14999389648438,-0.05493249371647835,1.6303675174713135,-0.4003884792327881,-0.2925654947757721,0.03296661376953125
31545,180.14999389648438,-0.027466246858239174,1.6303675174713135,-0.20019423961639404,-0.03768622875213623,0.03296661376953125
31555,180.14999389648438,-0.013733123429119587,1.6303675174713135,-0.10009711980819702,0.0994846373796463,0.01831531524658203
31565,180.14999389648438,-0.0068665617145597935,1.6303675174713135,-0.05004855990409851,0.17781397700309753,0.03296661376953125
31575,180.14999389648438,-0.0034332808572798967,1.6303675174713135,-0.025024279952049255,0.20236241817474365,0.01831531524658203
31585,180.29998779296875,7.498513698577881,1.6303675174713135,-0.012512139976024628,0.22925134003162384,0.025641441345214844
31596,180.29998779296875,3.7492568492889404,1.6303675174713135,-0.006256069988012314,-4.309270858764648,0.04029273986816406
31605,180.29998779296875,1.8746284246444702,1.6166090965270996,-0.6910494565963745,-2.4564919471740723,0.03296661376953125
31615,180.29998779296875,0.9373142123222351,1.5959715843200684,-1.3774023056030273,-2.047595262527466,0.025641441345214844
31626,180.29998779296875,0.46865710616111755,1.5753339529037476,-1.7205785512924194,-2.109010696411133,0.01831531524658203
31635,180.29998779296875,0.23432855308055878,1.5615756511688232,-1.548206090927124,-2.144096612930298,0.025641441345214844
31645,180.29998779296875,0.11716427654027939,1.540938138961792,-1.8059804439544678,-1.9121901988983154,0.01831531524658203
31655,180.29998779296875,0.058582138270139694,1.5271797180175781,-1.590911626815796,-2.0571186542510986,0.010989189147949219
31665,180.29998779296875,0.029291069135069847,1.5065420866012573,-1.8273333311080933,-1.8703680038452148,0.025641441345214844
31675,180.29998779296875,0.014645534567534924,1.492783784866333,-1.601583480834961,-2.0573861598968506,0.04029273986816406
31685,180.29998779296875,0.007322767283767462,1.4790253639221191,-1.4887131452560425,-1.8989700078964233,0.03296661376953125
31696,180.29998779296875,0.003661383641883731,1.458387851715088,-1.7762340307235718,-1.8145900964736938,0.01831531524658203
31705,180.29998779296875,0.0018306918209418654,1.444629430770874,-1.5760338306427002,-2.033332347869873,0.025641441345214844
31715,180.29998779296875,0.0009153459104709327,1.4308710098266602,-1.475938320159912,-1.8956509828567505,0.01831531524658203
31725,180.29998779296875,0.00045767295523546636,1.410233497619629,-1.7698466777801514,-1.8240877389907837,0.01831531524658203
31736,180.29998779296875,0.00022883647761773318,1.3964751958847046,-1.5728400945663452,-2.058924674987793,0.03296661376953125
31745,180.29998779296875,0.00011441823880886659,1.3827167749404907,-1.4743415117263794,-1.9293324947357178,0.025641441345214844
31755,180.29998779296875,5.7209119404433295e-05,1.3689583539962769,-1.4250874519348145,-1.8593639135360718,0.0036630630493164062
31765,180.29998779296875,2.8604559702216648e-05,1.355199933052063,-1.4004651308059692,-1.8167682886123657,0.0036630630493164062
31775,180.29998779296875,1.4302279851108324e-05,1.3483208417892456,-1.0441886186599731,-1.807360291481018,0.01831531524658203
31785,180.4499969482422,7.500237464904785,1.3345624208450317,-1.2100157737731934,-1.5533106327056885,0.01831531524658203
31795,180.4499969482422,3.7501187324523926,1.3276832103729248,-0.9489685297012329,-6.229652404785156,0.03296661376953125
31805,180.4499969482422,1.8750593662261963,1.3001666069030762,-1.8503178358078003,-4.189005374908447,0.03296661376953125
31815,180.4499969482422,0.9375296831130981,1.2451330423355103,-3.676835536956787,-3.957059383392334,0.01831531524658203
31826,180.29998779296875,-7.031466007232666,1.1900994777679443,-4.590094089508057,-4.8950958251953125,0.0036630630493164062
31835,180.29998779296875,-3.515733003616333,1.1144284009933472,-6.078600883483887,-0.835294246673584,0.01831531524658203
31846,180.14999389648438,-9.258096694946289,1.045636534690857,-6.478893756866455,-3.7585289478302,0.01831531524658203
31855,180.0,-12.128595352172852,0.9699654579162598,-7.023000717163086,-0.43461084365844727,0.0036630630493164062
31866,180.0,-6.064297676086426,0.8942943811416626,-7.2950544357299805,1.363076090812683,0.025641441345214844
31875,179.85000610351562,-10.532380104064941,0.8323817253112793,-6.743159770965576,-1.9117273092269897,0.01831531524658203
31886,179.85000610351562,-5.266190052032471,0.7773482203483582,-6.123256206512451,1.507447361946106,0.03296661376953125
31896,179.85000610351562,-2.6330950260162354,0.729193925857544,-5.469343662261963,-0.6814402341842651,0.025641441345214844
31905,179.6999969482422,-8.816778182983398,0.6879187822341919,-4.798426628112793,-1.5208202600479126,0.010989189147949219
31915,179.6999969482422,-4.408389091491699,0.6466436386108398,-4.462970733642578,2.8566999435424805,0.01831531524658203
31925,179.6999969482422,-2.2041945457458496,0.6191269159317017,-3.60732364654541,0.8926259279251099,0.01831531524658203
31935,179.6999969482422,-1.1020972728729248,0.5984893441200256,-2.8355393409729004,0.42657414078712463,0.025641441345214844
31946,179.6999969482422,-0.5510486364364624,0.5916101336479187,-1.761730432510376,0.4431988000869751,0.0036630630493164062
31955,179.85000610351562,7.224705696105957,0.5778518319129944,-1.5687819719314575,0.9889673590660095,0.03296661376953125
31965,179.85000610351562,3.6123528480529785,0.5709725618362427,-1.1283516883850098,-3.5730533599853516,0.0622711181640625
31975,179.85000610351562,1.8061764240264893,0.5640934109687805,-0.9081342220306396,-1.475414514541626,0.025641441345214844
31986,180.0,8.403319358825684,0.5503350496292114,-1.1419862508773804,-0.39477860927581787,0.010989189147949219
31996,180.0,4.201659679412842,0.5365766286849976,-1.258912205696106,-4.665055274963379,0.01831531524658203
32005,180.0,2.100829839706421,0.5159391164779663,-1.661333680152893,-2.685131788253784,-0.13553237915039062
32015,180.0,1.0504149198532104,0.4815431237220764,-2.5504655838012695,-1.8587355613708496,0.03296661376953125
32025,180.0,0.5252074599266052,0.4471471905708313,-2.9950294494628906,-2.1427505016326904,0.010989189147949219
32035,180.0,0.2626037299633026,0.4196304678916931,-2.8733506202697754,-2.2256178855895996,0.010989189147949219
32045,180.0,0.1313018649816513,0.39211371541023254,-2.812513589859009,-2.0221481323242188,0.03296661376953125
32055,180.0,0.06565093249082565,0.364596962928772,-2.782094955444336,-1.944149136543274,0.01831531524658203
32066,180.0,0.03282546624541283,0.34395939111709595,-2.4229249954223633,-1.897242546081543,0.01831531524658203
32075,180.0,0.016412733122706413,0.3233218193054199,-2.2433412075042725,-1.6241819858551025,0.01831531524658203
32085,180.0,0.008206366561353207,0.3026842474937439,-2.1535494327545166,-1.4945183992385864,0.010989189147949219
32096,180.0,0.004103183280676603,0.28204670548439026,-2.108652114868164,-1.4316785335540771,0.03296661376953125
32105,180.14999389648438,7.501599311828613,0.2682883143424988,-1.7422451972961426,-1.424149751663208,0.010989189147949219
32115,180.14999389648438,3.7507996559143066,0.2545299530029297,-1.5590417385101318,-5.6835126876831055,0.01831531524658203
32125,180.14999389648438,1.8753998279571533,0.23389239609241486,-1.8113983869552612,-3.7009329795837402,0.025641441345214844
32135,180.14999389648438,0.9376999139785767,0.192617267370224,-2.969456195831299,-2.9803223609924316,0.010989189147949219
32145,180.14999389648438,0.46884995698928833,0.1444629579782486,-3.8924436569213867,-3.405569553375244,0.01831531524658203
32155,180.0,-7.265122890472412,0.10318781435489655,-4.009978294372559,-3.905285120010376,0.01831531524658203
32166,180.0,-3.632561445236206,0.048154316842556,-4.756664276123047,0.6366736888885498,0.03296661376953125
32175,180.0,-1.816280722618103,-0.006879188120365143,-5.130007266998291,-1.7720682621002197,0.025641441345214844
32186,180.0,-0.9081403613090515,-0.05503350496292114,-4.972719192504883,-2.9849562644958496,0.047618865966796875
32195,179.85000610351562,-7.954300880432129,-0.096308633685112,-4.550116062164307,-3.3630805015563965,0.010989189147949219
32205,179.85000610351562,-3.9771504402160645,-0.1444629579782486,-4.682774066925049,1.2693495750427246,0.07692337036132812
32215,179.85000610351562,-1.9885752201080322,-0.192617267370224,-4.74910306930542,-0.8771464824676514,0.03296661376953125
32226,179.85000610351562,-0.9942876100540161,-0.22701320052146912,-4.094348907470703,-1.9152581691741943,0.01831531524658203
32235,179.85000610351562,-0.49714380502700806,-0.26140913367271423,-3.7669711112976074,-1.9279136657714844,0.010989189147949219
32246,179.85000610351562,-0.24857190251350403,-0.29580506682395935,-3.6032822132110596,-1.9456874132156372,0.010989189147949219
32255,179.85000610351562,-0.12428595125675201,-0.3233218193054199,-3.1774792671203613,-1.9684416055679321,0.01831531524658203
32265,179.85000610351562,-0.06214297562837601,-0.3508385717868805,-2.9645767211914062,-1.7324585914611816,0.03296661376953125
32275,179.85000610351562,-0.031071487814188004,-0.37835532426834106,-2.858126640319824,-1.63092839717865,0.01831531524658203
32286,179.85000610351562,-0.015535743907094002,-0.3989928960800171,-2.4609408378601074,-1.5747026205062866,0.025641441345214844
32295,179.85000610351562,-0.007767871953547001,-0.4196304678916931,-2.262350082397461,-1.3018088340759277,0.047618865966796875
32305,180.0,7.496346950531006,-0.4333888292312622,-1.819091796875,-1.1844019889831543,0.010989189147949219
32315,180.0,3.748173475265503,-0.4471471905708313,-1.5974650382995605,-5.379510879516602,0.01831531524658203
32326,180.0,1.8740867376327515,-0.4677847921848297,-1.830612301826477,-3.369297504425049,-0.06959819793701172
32335,180.0,0.9370433688163757,-0.5021807551383972,-2.6351027488708496,-2.5715560913085938,0.03296661376953125
32346,180.0,0.46852168440818787,-0.5434558391571045,-3.3813064098358154,-2.8041961193084717,0.04029273986816406
32355,180.0,0.23426084220409393,-0.5847309827804565,-3.7544105052948,-3.1663975715637207,0.01831531524658203
32365,180.0,0.11713042110204697,-0.6191269159317017,-3.597001791000366,-3.344144582748413,0.025641441345214844
32375,179.85000610351562,-7.441665172576904,-0.6604020595550537,-3.862257957458496,-3.1952788829803467,0.025641441345214844
32386,179.85000610351562,-3.720832586288452,-0.7085563540458679,-4.3388447761535645,1.1487390995025635,0.01831531524658203
32395,179.85000610351562,-1.860416293144226,-0.742952287197113,-3.889219045639038,-1.081099510192871,0.025641441345214844
32405,179.85000610351562,-0.930208146572113,-0.7842274308204651,-4.00836706161499,-1.6920430660247803,0.01831531524658203
32415,179.85000610351562,-0.4651040732860565,-0.8186233043670654,-3.723977565765381,-2.2652761936187744,0.01831531524658203
32425,179.85000610351562,-0.23255203664302826,-0.8461400866508484,-3.2378270626068115,-2.304408311843872,0.010989189147949219
32435,179.85000610351562,-0.11627601832151413,-0.8736568689346313,-2.9947516918182373,-2.066904067993164,0.0036630630493164062
32446,180.0,7.4420928955078125,-0.9011735916137695,-2.87321400642395,-1.9548598527908325,0.03296661376953125
32455,180.0,3.7210464477539062,-0.9218111634254456,-2.468484401702881,-6.472096920013428,0.0622711181640625
32466,180.0,1.8605232238769531,-0.9562071561813354,-2.9540412425994873,-4.35660457611084,0.010989189147949219
32475,180.0,0.9302616119384766,-1.0181198120117188,-4.572652816772461,-3.7891955375671387,0.01831531524658203
32486,179.85000610351562,-7.035099506378174,-1.0800325870513916,-5.38196325302124,-4.593388080596924,0.01831531524658203
32495,179.85000610351562,-3.517549753189087,-1.1419451236724854,-5.786613941192627,-0.47138261795043945,0.03296661376953125
32505,179.6999969482422,-9.25900650024414,-1.2176162004470825,-6.676860809326172,-2.5700900554656982,0.010989189147949219
32515,179.6999969482422,-4.62950325012207,-1.2932872772216797,-7.121984481811523,0.3944418430328369,0.01831531524658203
32525,179.6999969482422,-2.314751625061035,-1.355199933052063,-6.6566243171691895,-2.2899954319000244,0.04029273986816406
32535,179.55001831054688,-8.656923294067383,-1.410233497619629,-6.079988479614258,-3.142249584197998,0.010989189147949219
32546,179.55001831054688,-4.328461647033691,-1.4652670621871948,-5.791670799255371,1.2432818412780762,0.025641441345214844
32555,179.55001831054688,-2.1642308235168457,-1.5134212970733643,-5.303551197052002,-0.7306935787200928,0.03296661376953125
32565,179.40000915527344,-8.582345962524414,-1.5615756511688232,-5.059491157531738,-1.4723320007324219,0.03296661376953125
32575,179.40000915527344,-4.291172981262207,-1.5959715843200684,-4.249539852142334,2.6855249404907227,0.010989189147949219
32586,179.40000915527344,-2.1455864906311035,-1.623488426208496,-3.500612735748291,1.1609662771224976,0.01831531524658203
32596,179.55001831054688,6.4274373054504395,-1.6372466087341309,-2.438218593597412,0.6387151479721069,0.03296661376953125
32605,179.55001831054688,3.2137186527252197,-1.6510050296783447,-1.907030701637268,-3.653777599334717,0.04029273986816406
32615,179.55001831054688,1.6068593263626099,-1.6716426610946655,-1.985392689704895,-1.6752655506134033,0.04029273986816406
32625,179.55001831054688,0.8034296631813049,-1.6922801733016968,-2.024573802947998,-0.9517800807952881,0.06959724426269531
32635,179.55001831054688,0.40171483159065247,-1.712917685508728,-2.0441644191741943,-0.6163722276687622,0.01831531524658203
32645,179.55001831054688,0.20085741579532623,-1.7197970151901245,-1.3660476207733154,-0.4117005467414856,0.01831531524658203
32655,179.6999969482422,7.599976539611816,-1.726676106452942,-1.0269798040390015,0.19400548934936523,0.010989189147949219
32665,179.6999969482422,3.799988269805908,-1.7335553169250488,-0.8574459552764893,-4.042369365692139,0.0036630630493164062
32675,179.6999969482422,1.899994134902954,-1.7404345273971558,-0.7726883292198181,-2.0314266681671143,0.01831531524658203
32685,179.6999969482422,0.949997067451477,-1.75419282913208,-1.0742563009262085,-1.0404155254364014,0.01831531524658203
32696,179.85000610351562,7.975229263305664,-1.767951250076294,-1.225049614906311,-0.8059565424919128,0.03296661376953125
32705,179.85000610351562,3.987614631652832,-1.7748305797576904,-0.956490159034729,-5.245215892791748,0.01831531524658203
32715,179.85000610351562,1.993807315826416,-1.802347183227539,-1.8540786504745483,-3.0619232654571533,0.0036630630493164062
32726,179.85000610351562,0.996903657913208,-1.8367432355880737,-2.6468381881713867,-2.7585625648498535,0.0036630630493164062
32735,179.85000610351562,0.498451828956604,-1.8711391687393188,-3.043217897415161,-2.884547472000122,0.01831531524658203
32746,179.85000610351562,0.249225914478302,-1.912414312362671,-3.5853638648986816,-2.9687139987945557,0.01831531524658203
32755,179.6999969482422,-7.375617027282715,-1.9536893367767334,-3.8564369678497314,-3.2810072898864746,0.010989189147949219
32765,179.6999969482422,-3.6878085136413574,-1.988085389137268,-3.648017406463623,1.096268653869629,0.01831531524658203
32775,179.6999969482422,-1.8439042568206787,-2.02936053276062,-3.887763500213623,-0.6018540859222412,0.01831531524658203
32786,179.6999969482422,-0.9219521284103394,-2.0568771362304688,-3.3197152614593506,-1.7235583066940308,0.025641441345214844
32795,179.6999969482422,-0.4609760642051697,-2.0843939781188965,-3.035700559616089,-1.77570641040802,0.01831531524658203
32805,179.6999969482422,-0.23048803210258484,-2.111910581588745,-2.893683671951294,-1.80363130569458,0.03296661376953125
32815,179.55001831054688,-7.614791393280029,-2.139427423477173,-2.8226847648620605,-1.8389005661010742,0.010989189147949219
32825,179.55001831054688,-3.8073956966400146,-2.160065174102783,-2.4432196617126465,2.695669174194336,0.01831531524658203
