t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref,tempo_computacional,cod_erro
34589,180.0,-5.279215335845947,-14.03354263305664,0.7285540699958801,4.374141693115234,-13.76632022857666,4481.0,0.0
34600,179.85000610351562,-10.139838218688965,-14.019783973693848,1.0521891117095947,0.40561890602111816,-13.728615760803223,4431.0,0.0
34610,179.85000610351562,-5.069919109344482,-13.999147415161133,1.5579255819320679,4.546372413635254,-13.690373420715332,4432.0,0.0
34620,179.6999969482422,-10.03519058227539,-13.971631050109863,2.1547868251800537,2.0181524753570557,-13.651585578918457,4430.0,0.0
34630,179.6999969482422,-5.017595291137695,-13.944112777709961,2.45329213142395,6.519863128662109,-13.612264633178711,4442.0,0.0
34640,179.6999969482422,-2.5087976455688477,-13.902838706970215,3.2903823852539062,3.8103809356689453,-13.572406768798828,4438.0,0.0
34650,179.6999969482422,-1.2543988227844238,-13.847805976867676,4.396839618682861,3.1676218509674072,-13.532012939453125,4440.0,0.0
34660,179.6999969482422,-0.6271994113922119,-13.792771339416504,4.950142860412598,3.5635123252868652,-13.491077423095703,4438.0,0.0
34669,179.6999969482422,-0.31359970569610596,-13.737737655639648,5.226719856262207,3.749300241470337,-13.449618339538574,4513.0,0.0
34680,179.6999969482422,-0.15679985284805298,-13.675825119018555,5.709001541137695,3.830286979675293,-13.40761947631836,4461.0,0.0
34689,179.6999969482422,-0.07839992642402649,-13.620792388916016,5.606149196624756,4.225944995880127,-13.36509895324707,4496.0,0.0
34700,179.6999969482422,-0.039199963212013245,-13.552000045776367,6.242709636688232,4.046332359313965,-13.322043418884277,4436.0,0.0
34710,179.6999969482422,-0.019599981606006622,-13.483208656311035,6.560915946960449,4.679791450500488,-13.27846908569336,4442.0,0.0
34720,179.85000610351562,7.490431308746338,-13.407537460327148,7.064011573791504,4.989691257476807,-13.234371185302734,4451.0,0.0
34730,179.85000610351562,3.745215654373169,-13.331866264343262,7.3155598640441895,0.08060503005981445,-13.189749717712402,4444.0,0.0
34740,179.85000610351562,1.8726078271865845,-13.256195068359375,7.441333770751953,2.5588021278381348,-13.144601821899414,4443.0,0.0
34750,180.0,8.43653392791748,-13.180523872375488,7.504220485687256,3.7939000129699707,-13.098939895629883,4441.0,0.0
34760,180.0,4.21826696395874,-13.104852676391602,7.535664081573486,-1.018235683441162,-13.052755355834961,4436.0,0.0
34769,180.0,2.10913348197937,-13.042940139770508,6.863473415374756,1.5077292919158936,-13.006062507629395,4512.0,0.0
34780,180.0,1.054566740989685,-12.974148750305176,6.871297359466553,2.030430555343628,-12.958849906921387,4465.0,0.0
34789,180.0,0.5272833704948425,-12.925994873046875,5.843378067016602,2.648874044418335,-12.911124229431152,4498.0,0.0
34800,180.0,0.26364168524742126,-12.870960235595703,5.673412322998047,1.846034288406372,-12.86290454864502,4438.0,0.0
34810,180.0,0.13182084262371063,-12.815926551818848,5.588354587554932,1.7949663400650024,-12.814168930053711,4444.0,0.0
34820,179.85000610351562,-7.434320449829102,-12.767772674560547,5.201906681060791,1.7549644708633423,-12.76491928100586,4445.0,0.0
34830,179.85000610351562,-3.717160224914551,-12.726497650146484,4.664689540863037,6.777718544006348,-12.715174674987793,4437.0,0.0
34840,179.85000610351562,-1.8585801124572754,-12.671464920043945,5.083992958068848,3.966468334197998,-12.66491985321045,4438.0,0.0
34850,179.85000610351562,-0.9292900562286377,-12.60267162322998,5.981631755828857,3.2755179405212402,-12.614165306091309,4444.0,0.0
34860,179.85000610351562,-0.46464502811431885,-12.533881187438965,6.4303765296936035,3.6510307788848877,-12.562920570373535,4435.0,0.0
34869,179.85000610351562,-0.23232251405715942,-12.471967697143555,6.3108296394348145,3.8298532962799072,-12.511171340942383,4510.0,0.0
34880,179.85000610351562,-0.11616125702857971,-12.396296501159668,6.938968658447266,3.541832208633423,-12.458935737609863,4460.0,0.0
34889,179.85000610351562,-0.058080628514289856,-12.327505111694336,6.909081935882568,4.121612071990967,-12.406217575073242,4496.0,0.0
34900,179.85000610351562,-0.029040314257144928,-12.25183391571045,7.238094329833984,4.037424564361572,-12.35299301147461,4438.0,0.0
34910,179.85000610351562,-0.014520157128572464,-12.176162719726562,7.40260124206543,4.353377342224121,-12.299280166625977,4437.0,0.0
34920,179.85000610351562,-0.007260078564286232,-12.100491523742676,7.484854698181152,4.504965782165527,-12.245091438293457,4438.0,0.0
34930,179.85000610351562,-0.003630039282143116,-12.01794147491455,7.869937419891357,4.574532508850098,-12.190409660339355,4445.0,0.0
34940,180.0,7.498415470123291,-11.935391426086426,8.062479019165039,4.969732284545898,-12.135255813598633,4439.0,0.0
34950,180.0,3.7492077350616455,-11.845961570739746,8.502742767333984,-0.2613096237182617,-12.07961368560791,4440.0,0.0
34960,180.0,1.8746038675308228,-11.756531715393066,8.722837448120117,2.4236209392547607,-12.023504257202148,4435.0,0.0
34969,180.0,0.9373019337654114,-11.68086051940918,8.144972801208496,3.765209197998047,-11.9669189453125,4502.0,0.0
34980,180.0,0.4686509668827057,-11.591431617736816,8.543951988220215,3.6992623805999756,-11.90986156463623,4457.0,0.0
34989,180.14999389648438,7.73387336730957,-11.51576042175293,8.055529594421387,4.39453649520874,-11.852325439453125,4504.0,0.0
35000,180.14999389648438,3.866936683654785,-11.426331520080566,8.49923038482666,-1.419935703277588,-11.794330596923828,4451.0,0.0
35010,180.14999389648438,1.9334683418273926,-11.35066032409668,8.03316879272461,1.3370351791381836,-11.735860824584961,4442.0,0.0
35020,180.14999389648438,0.9667341709136963,-11.28874683380127,7.1122260093688965,1.9783557653427124,-11.676936149597168,4436.0,0.0
35030,180.14999389648438,0.48336708545684814,-11.226834297180176,6.651754856109619,1.554742455482483,-11.61754322052002,4442.0,0.0
35040,180.0,-7.257863998413086,-11.171801567077637,6.077525615692139,1.3286845684051514,-11.557699203491211,4436.0,0.0
35050,180.0,-3.628931999206543,-11.12364673614502,5.446492671966553,6.258208274841309,-11.49739933013916,4436.0,0.0
35060,180.0,-1.8144659996032715,-11.061734199523926,5.818887710571289,3.401374101638794,-11.4366455078125,4437.0,0.0
35069,180.0,-0.9072329998016357,-10.999820709228516,6.005085468292236,2.6875686645507812,-11.375431060791016,4514.0,0.0
35080,180.0,-0.45361649990081787,-10.924150466918945,6.786097049713135,2.3162803649902344,-11.313776016235352,4453.0,0.0
35089,180.0,-0.22680824995040894,-10.862237930297852,6.48865270614624,2.851424217224121,-11.251666069030762,4497.0,0.0
35100,179.85000610351562,-7.613635063171387,-10.793445587158203,6.683924198150635,2.3744421005249023,-11.189122200012207,4436.0,0.0
35110,179.85000610351562,-3.8068175315856934,-10.73153305053711,6.437603950500488,7.914124011993408,-11.126124382019043,4435.0,0.0
35120,179.85000610351562,-1.9034087657928467,-10.662741661071777,6.658400058746338,5.367204189300537,-11.062688827514648,4435.0,0.0
35130,179.85000610351562,-0.9517043828964233,-10.56643295288086,8.144621849060059,4.446934700012207,-10.998826026916504,4455.0,0.0
35140,179.85000610351562,-0.47585219144821167,-10.470124244689941,8.88773250579834,5.44585657119751,-10.934539794921875,4449.0,0.0
35150,180.0,7.262304782867432,-10.366935729980469,9.603281021118164,5.9464263916015625,-10.869800567626953,4449.0,0.0
35160,180.0,3.631152391433716,-10.263748168945312,9.961018562316895,1.1390914916992188,-10.804634094238281,4442.0,0.0
35169,180.14999389648438,9.315123558044434,-10.160560607910156,10.139924049377441,3.674893379211426,-10.739048957824707,4520.0,0.0
35180,180.14999389648438,4.657561779022217,-10.043614387512207,10.917252540588379,-0.47856569290161133,-10.673030853271484,4487.0,0.0
35189,180.14999389648438,2.3287808895111084,-9.954185485839844,9.930091857910156,3.11961030960083,-10.60660171508789,4499.0,0.0
35200,180.29998779296875,8.664620399475098,-9.850996971130371,10.12446117401123,3.4559030532836914,-10.539743423461914,4449.0,0.0
35210,180.29998779296875,4.332310199737549,-9.761567115783691,9.533696174621582,-1.0687928199768066,-10.472478866577148,4455.0,0.0
35220,180.29998779296875,2.1661550998687744,-9.685895919799805,8.550402641296387,0.8719981908798218,-10.404801368713379,4437.0,0.0
35230,180.29998779296875,1.0830775499343872,-9.610225677490234,8.058754920959473,1.1030915975570679,-10.336713790893555,4449.0,0.0
35240,180.14999389648438,-6.9586920738220215,-9.548312187194824,7.125019073486328,1.2083518505096436,-10.268206596374512,4437.0,0.0
35250,180.14999389648438,-3.4793460369110107,-9.486400604248047,6.658114433288574,5.940402984619141,-10.199304580688477,4445.0,0.0
35260,180.14999389648438,-1.7396730184555054,-9.424487113952637,6.424698829650879,3.35365629196167,-10.129989624023438,4436.0,0.0
35269,180.14999389648438,-0.8698365092277527,-9.355695724487305,6.651947021484375,2.043269395828247,-10.060285568237305,4518.0,0.0
35280,180.14999389648438,-0.43491825461387634,-9.280024528503418,7.109527111053467,1.7399770021438599,-9.990174293518066,4460.0,0.0
35289,180.0,-7.717006206512451,-9.218111991882324,6.650405406951904,1.9423439502716064,-9.919677734375,4495.0,0.0
35300,180.0,-3.8585031032562256,-9.149319648742676,6.764801025390625,6.722077369689941,-9.848790168762207,4441.0,0.0
35310,180.0,-1.9292515516281128,-9.080527305603027,6.821998119354248,4.527161598205566,-9.77751350402832,4437.0,0.0
35320,180.0,-0.9646257758140564,-8.997977256774902,7.538509368896484,3.4158639907836914,-9.705841064453125,4435.0,0.0
35330,180.0,-0.4823128879070282,-8.915427207946777,7.896764755249023,3.582508087158203,-9.633795738220215,4446.0,0.0
35340,180.0,-0.2411564439535141,-8.832877159118652,8.075892448425293,3.6579644680023193,-9.561359405517578,4438.0,0.0
35350,180.0,-0.12057822197675705,-8.743448257446289,8.50941276550293,3.6882877349853516,-9.488556861877441,4442.0,0.0
35360,180.0,-0.060289110988378525,-8.660897254943848,8.382216453552246,4.063665866851807,-9.41536808013916,4450.0,0.0
35369,180.0,-0.030144555494189262,-8.592105865478516,7.630705833435059,3.87859845161438,-9.34180736541748,4505.0,0.0
35380,180.0,-0.015072277747094631,-8.502676010131836,8.286818504333496,3.0425212383270264,-9.267900466918945,4460.0,0.0
35389,180.0,-0.007536138873547316,-8.42700481414795,7.9269633293151855,3.7143664360046387,-9.19361686706543,4494.0,0.0
35400,180.0,-0.003768069436773658,-8.337575912475586,8.434947967529297,3.3092498779296875,-9.118958473205566,4453.0,0.0
35410,180.0,-0.001884034718386829,-8.2619047164917,8.001028060913086,3.8313937187194824,-9.043951034545898,4435.0,0.0
