t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref,tempo_computacional,cod_erro
85206,180.60000610351562,-26.22128677368164,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85216,180.4499969482422,-20.610191345214844,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85226,180.14999389648438,-25.305559158325195,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85236,179.85000610351562,-27.652557373046875,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85246,179.6999969482422,-21.326509475708008,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85256,179.40000915527344,-25.66303253173828,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85266,179.10000610351562,-27.831295013427734,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85276,178.9499969482422,-21.415876388549805,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85285,178.65000915527344,-25.707717895507812,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85296,178.5,-20.354089736938477,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85306,178.34999084472656,-17.677276611328125,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85316,178.20001220703125,-16.338184356689453,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85326,178.20001220703125,-8.169092178344727,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85336,178.0500030517578,-11.584776878356934,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85346,178.0500030517578,-5.792388439178467,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85356,177.90000915527344,-10.396424293518066,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85366,177.90000915527344,-5.198212146759033,-0.096308633685112,0.0,-0.5961034297943115,-0.04761981964111328,4450.0,0.0
85376,177.90000915527344,-2.5991060733795166,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85385,177.90000915527344,-1.2995530366897583,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85396,177.90000915527344,-0.6497765183448792,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85406,178.0500030517578,7.175342559814453,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85416,178.0500030517578,3.5876712799072266,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85426,178.20001220703125,9.294066429138184,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85436,178.34999084472656,12.146581649780273,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85446,178.5,13.573521614074707,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85456,178.65000915527344,14.286991119384766,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85466,178.79998779296875,14.643044471740723,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85476,178.9499969482422,14.82175350189209,-0.096308633685112,0.0,-0.5961034297943115,-0.054945945739746094,4450.0,0.0
85485,179.25,22.410655975341797,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85496,179.40000915527344,18.70555877685547,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85506,179.55001831054688,16.853010177612305,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85516,179.85000610351562,23.42628288269043,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85526,180.0,19.2133731842041,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85536,180.14999389648438,17.10623550415039,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85546,180.29998779296875,16.053348541259766,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85556,180.60000610351562,23.026453018188477,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85566,180.60000610351562,11.513226509094238,-0.096308633685112,0.0,-0.5961034297943115,0.09157466888427734,4450.0,0.0
85576,180.75,13.256843566894531,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85585,180.90000915527344,14.128652572631836,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85596,180.90000915527344,7.064326286315918,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85606,180.90000915527344,3.532163143157959,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85616,180.90000915527344,1.7660815715789795,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85626,180.90000915527344,0.8830407857894897,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85636,180.90000915527344,0.4415203928947449,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85646,180.90000915527344,0.22076019644737244,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85656,180.90000915527344,0.11038009822368622,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85666,180.75,-7.445041179656982,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85676,180.75,-3.722520589828491,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85685,180.75,-1.8612602949142456,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85696,180.60000610351562,-8.430861473083496,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85706,180.60000610351562,-4.215430736541748,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85716,180.4499969482422,-9.60726261138916,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85726,180.29998779296875,-12.303861618041992,-0.096308633685112,0.0,-0.5961034297943115,0.03296661376953125,4450.0,0.0
85736,180.14999389648438,-13.652161598205566,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85746,180.14999389648438,-6.826080799102783,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85756,180.0,-10.912588119506836,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85766,179.85000610351562,-12.956524848937988,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85776,179.6999969482422,-13.978492736816406,-0.096308633685112,0.0,-0.5961034297943115,0.047618865966796875,4450.0,0.0
85785,179.6999969482422,-6.989246368408203,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85796,179.55001831054688,-10.994171142578125,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85806,179.40000915527344,-12.99731731414795,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85816,179.40000915527344,-6.498658657073975,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85826,179.25,-10.749560356140137,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85836,179.25,-5.374780178070068,-0.096308633685112,0.0,-0.5961034297943115,-0.054945945739746094,4450.0,0.0
85846,179.10000610351562,-10.18693733215332,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85856,179.10000610351562,-5.09346866607666,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85866,178.9499969482422,-10.046964645385742,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85876,178.9499969482422,-5.023482322692871,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85885,178.79998779296875,-10.011972427368164,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85896,178.79998779296875,-5.005986213684082,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85906,178.79998779296875,-2.502993106842041,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85916,178.79998779296875,-1.2514965534210205,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85926,178.65000915527344,-8.125296592712402,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85936,178.65000915527344,-4.062648296356201,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85946,178.65000915527344,-2.0313241481781006,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85956,178.65000915527344,-1.0156620740890503,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85966,178.65000915527344,-0.5078310370445251,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85976,178.65000915527344,-0.2539155185222626,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85985,178.65000915527344,-0.1269577592611313,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85996,178.65000915527344,-0.06347887963056564,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86006,178.5,-7.5319695472717285,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86016,178.5,-3.7659847736358643,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86026,178.5,-1.8829923868179321,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86036,178.5,-0.9414961934089661,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86046,178.5,-0.47074809670448303,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86056,178.5,-0.23537404835224152,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86066,178.65000915527344,7.382544040679932,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86076,178.65000915527344,3.691272020339966,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86085,178.65000915527344,1.845636010169983,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86096,178.65000915527344,0.9228180050849915,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86106,178.79998779296875,7.960957050323486,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86116,178.79998779296875,3.980478525161743,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86126,178.9499969482422,9.490469932556152,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86136,178.9499969482422,4.745234966278076,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86146,179.10000610351562,9.872847557067871,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86156,179.25,12.4359712600708,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86166,179.40000915527344,13.718215942382812,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86176,179.40000915527344,6.859107971191406,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86185,179.55001831054688,10.92978572845459,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86196,179.6999969482422,12.964439392089844,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86206,179.85000610351562,13.982451438903809,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86216,180.0,14.491455078125,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86226,180.0,7.2457275390625,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86236,180.14999389648438,11.122410774230957,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86246,180.29998779296875,13.061436653137207,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86256,180.4499969482422,14.030948638916016,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86266,180.4499969482422,7.015474319458008,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86276,180.60000610351562,11.007285118103027,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86285,180.60000610351562,5.503642559051514,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86296,180.75,10.252052307128906,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86306,180.90000915527344,12.626256942749023,-0.096308633685112,0.0,-0.5961034297943115,0.03296661376953125,4450.0,0.0
86316,180.90000915527344,6.313128471374512,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86326,181.0500030517578,10.656111717224121,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86336,181.0500030517578,5.3280558586120605,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86346,181.0500030517578,2.6640279293060303,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86356,181.0500030517578,1.3320139646530151,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86366,181.1999969482422,8.166236877441406,-0.096308633685112,0.0,-0.5961034297943115,0.03296661376953125,4450.0,0.0
86376,181.1999969482422,4.083118438720703,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86385,181.1999969482422,2.0415592193603516,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86396,181.1999969482422,1.0207796096801758,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86406,181.1999969482422,0.5103898048400879,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86416,181.1999969482422,0.25519490242004395,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86426,181.1999969482422,0.12759745121002197,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86436,181.1999969482422,0.06379872560501099,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86446,181.1999969482422,0.03189936280250549,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86456,181.1999969482422,0.015949681401252747,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86466,181.1999969482422,0.007974840700626373,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86476,181.1999969482422,0.003987420350313187,-0.096308633685112,0.0,-0.5961034297943115,-0.3553123474121094,4450.0,0.0
86485,181.1999969482422,0.0019937101751565933,-0.096308633685112,0.0,-0.5961034297943115,0.025641441345214844,4450.0,0.0
86496,181.1999969482422,0.0009968550875782967,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86506,181.1999969482422,0.0004984275437891483,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86516,181.0500030517578,-7.49998140335083,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86526,181.0500030517578,-3.749990701675415,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86536,181.0500030517578,-1.8749953508377075,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86546,181.0500030517578,-0.9374976754188538,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
86556,181.0500030517578,-0.4687488377094269,-0.096308633685112,0.0,-0.5961034297943115,0.03296661376953125,4450.0,0.0
86566,181.0500030517578,-0.23437441885471344,-0.096308633685112,0.0,-0.5961034297943115,0.025641441345214844,4450.0,0.0
86576,181.0500030517578,-0.11718720942735672,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86585,181.0500030517578,-0.05859360471367836,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86596,181.0500030517578,-0.02929680235683918,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
86606,181.0500030517578,-0.01464840117841959,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
86616,181.1999969482422,7.49290657043457,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
