t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u
17279,178.9499969482422,5.395867824554443,-0.5640934109687805,-11.827300071716309,-9.188718795776367
17289,178.79998779296875,-4.802297115325928,-0.7154355049133301,-13.480755805969238,-7.213427543640137
17298,178.79998779296875,-2.401148557662964,-0.8667776584625244,-14.307483673095703,-2.2732014656066895
17309,178.65000915527344,-8.700121879577637,-1.0593948364257812,-16.784605026245117,-4.481579303741455
17318,178.5,-11.85029125213623,-1.2107369899749756,-15.959410667419434,-1.8341000080108643
17329,178.5,-5.925145626068115,-1.3827167749404907,-16.578691482543945,0.8934516906738281
17339,178.5,-2.9625728130340576,-1.5203005075454712,-15.168535232543945,-2.9243969917297363
17349,178.34999084472656,-8.98151683807373,-1.6578842401504517,-14.463448524475098,-3.5256357192993164
17359,178.34999084472656,-4.490758419036865,-1.7817096710205078,-13.422998428344727,1.6326560974121094
17369,178.5,5.254851341247559,-1.8848974704742432,-11.87088680267334,-0.2513309717178345
17379,178.5,2.6274256706237793,-1.9812060594558716,-10.750874519348145,-5.546639442443848
17389,178.5,1.3137128353118896,-2.0775146484375,-10.190868377685547,-3.3698060512542725
17398,178.5,0.6568564176559448,-2.173823356628418,-9.91086483001709,-1.8693699836730957
17409,178.5,0.3284282088279724,-2.2770111560821533,-10.114829063415527,-1.6993972063064575
17418,178.65000915527344,7.664444923400879,-2.3595614433288574,-9.184924125671387,-1.6960989236831665
17429,178.65000915527344,3.8322224617004395,-2.448990821838379,-9.063937187194824,-5.870743274688721
17439,178.65000915527344,1.9161112308502197,-2.545299530029297,-9.347399711608887,-4.0682759284973145
17449,178.65000915527344,0.9580556154251099,-2.641608238220215,-9.489130973815918,-3.2206101417541504
17459,178.65000915527344,0.47902780771255493,-2.7379167079925537,-9.559996604919434,-2.658560276031494
17469,178.65000915527344,0.23951390385627747,-2.827346086502075,-9.251463890075684,-2.9542465209960938
17479,178.65000915527344,0.11975695192813873,-2.916775703430176,-9.097207069396973,-2.3989858627319336
17489,178.79998779296875,7.559426307678223,-3.0062050819396973,-9.020078659057617,-2.207444906234741
17498,178.79998779296875,3.7797131538391113,-3.0749969482421875,-7.949627876281738,-7.37078857421875
17509,178.79998779296875,1.8898565769195557,-3.178184747695923,-9.134210586547852,-4.799320220947266
17518,178.79998779296875,0.9449282884597778,-3.2744932174682617,-9.382527351379395,-4.383364200592041
17529,178.79998779296875,0.4724641442298889,-3.3983190059661865,-10.882547378540039,-4.51767635345459
17539,178.65000915527344,-7.263315677642822,-3.5152652263641357,-11.288582801818848,-5.48638391494751
17549,178.65000915527344,-3.631657838821411,-3.6253321170806885,-11.14764404296875,-0.7303261756896973
17559,178.65000915527344,-1.8158289194107056,-3.7422783374786377,-11.421130180358887,-2.5446743965148926
17569,178.5,-8.408145904541016,-3.8523449897766113,-11.213899612426758,-3.8995285034179688
17579,178.5,-4.204072952270508,-3.962412118911743,-11.110302925109863,0.9625535011291504
17589,178.34999084472656,-9.602267265319824,-4.05872106552124,-10.37059211730957,-1.7200629711151123
17598,178.34999084472656,-4.801133632659912,-4.141271114349365,-9.31280517578125,3.412658929824829
17609,178.34999084472656,-2.400566816329956,-4.216942310333252,-8.439956665039062,1.2300739288330078
17618,178.5,6.299947261810303,-4.2582173347473145,-6.283733367919922,0.33997642993927
17629,178.5,3.1499736309051514,-4.299492359161377,-5.205621719360352,-3.4439949989318848
17639,178.65000915527344,9.075217247009277,-4.3407673835754395,-4.666565895080566,-1.0605332851409912
17649,178.65000915527344,4.537608623504639,-4.382042407989502,-4.397037506103516,-4.8810038566589355
17659,178.79998779296875,9.768351554870605,-4.430197238922119,-4.606248378753662,-2.1494383811950684
17669,178.79998779296875,4.884175777435303,-4.485230445861816,-5.054791450500488,-6.495434284210205
17679,178.79998779296875,2.4420878887176514,-4.547143459320068,-5.623037338256836,-3.9337778091430664
17689,178.79998779296875,1.2210439443588257,-4.629693508148193,-6.939028263092041,-3.1485595703125
17698,178.65000915527344,-6.889026165008545,-4.70536470413208,-7.253067970275879,-3.5880415439605713
17709,178.65000915527344,-3.4445130825042725,-4.794794082641602,-8.098000526428223,1.3638293743133545
17718,178.65000915527344,-1.7222565412521362,-4.856706619262695,-7.144641876220703,-1.4405808448791504
17729,178.65000915527344,-0.8611282706260681,-4.932377815246582,-7.355875015258789,-1.1742274761199951
17739,178.65000915527344,-0.43056413531303406,-4.994290351867676,-6.773560523986816,-2.2293930053710938
17749,178.65000915527344,-0.21528206765651703,-5.049324035644531,-6.138465881347656,-2.0977988243103027
17759,178.65000915527344,-0.10764103382825851,-5.111236572265625,-6.164856433868408,-2.0271174907684326
17769,178.65000915527344,-0.05382051691412926,-5.159390926361084,-5.490157604217529,-1.4736734628677368
17779,178.65000915527344,-0.02691025845706463,-5.2144246101379395,-5.496746063232422,-1.1144623756408691
17789,178.5,-7.513686656951904,-5.26257848739624,-5.156084060668945,-1.2740529775619507
17799,178.65000915527344,3.743387460708618,-5.303853988647461,-4.641797065734863,4.446829795837402
17809,178.65000915527344,1.871693730354309,-5.331370830535889,-3.6967411041259766,-3.1461710929870605
17818,178.65000915527344,0.9358468651771545,-5.345129013061523,-2.536282777786255,-1.3808575868606567
17829,178.65000915527344,0.46792343258857727,-5.358887672424316,-1.9560720920562744,0.3160027265548706
17839,178.79998779296875,7.733509540557861,-5.372645854949951,-1.6659481525421143,0.9442844986915588
17849,178.79998779296875,3.8667547702789307,-5.3795247077941895,-1.1769300699234009,-4.1204752922058105
17859,178.9499969482422,9.433608055114746,-5.393283367156982,-1.2763957977294922,-1.2127115726470947
17869,178.9499969482422,4.716804027557373,-5.413920879364014,-1.6700661182403564,-5.322805404663086
17879,178.9499969482422,2.3584020137786865,-5.441437721252441,-2.210875988006592,-3.209341287612915
17889,178.9499969482422,1.1792010068893433,-5.4895920753479,-3.5131492614746094,-2.4785871505737305
17899,178.9499969482422,0.5896005034446716,-5.530867099761963,-3.820329427719116,-2.5693953037261963
17909,178.9499969482422,0.2948002517223358,-5.579020977020264,-4.317875862121582,-2.425330638885498
17918,178.9499969482422,0.1474001258611679,-5.613417148590088,-3.878736972808838,-3.0805397033691406
17929,178.79998779296875,-7.426530361175537,-5.661571979522705,-4.347097873687744,-2.4190750122070312
17939,178.79998779296875,-3.7132651805877686,-5.702847003936768,-4.237303733825684,2.422417163848877
17949,178.79998779296875,-1.8566325902938843,-5.737242698669434,-3.8384509086608887,0.1892392635345459
17959,178.79998779296875,-0.9283162951469421,-5.764759540557861,-3.2950499057769775,-0.5458608865737915
17969,178.79998779296875,-0.46415814757347107,-5.778517723083496,-2.3354556560516357,-0.6107396483421326
17979,178.79998779296875,-0.23207907378673553,-5.792276382446289,-1.855639934539795,-0.006829559803009033
17989,178.79998779296875,-0.11603953689336777,-5.806034564971924,-1.615732192993164,0.24579507112503052
17999,178.79998779296875,-0.058019768446683884,-5.806034564971924,-0.807866096496582,0.4934611916542053
18009,178.9499969482422,7.471220970153809,-5.806034564971924,-0.403933048248291,0.918877363204956
18018,178.9499969482422,3.7356104850769043,-5.806034564971924,-0.2019665241241455,-3.7930548191070557
18029,178.9499969482422,1.8678052425384521,-5.819793224334717,-0.7889140248298645,-1.7396924495697021
18039,178.9499969482422,0.9339026212692261,-5.833551406860352,-1.082369089126587,-1.1919240951538086
18049,178.9499969482422,0.46695131063461304,-5.847309589385986,-1.2290966510772705,-0.48736709356307983
18059,178.9499969482422,0.23347565531730652,-5.854188919067383,-0.9585229754447937,-0.6539868116378784
18069,178.9499969482422,0.11673782765865326,-5.861068248748779,-0.823217511177063,-0.3957729637622833
18079,178.9499969482422,0.05836891382932663,-5.867947101593018,-0.75556480884552,-0.23464591801166534
18089,178.9499969482422,0.029184456914663315,-5.874826431274414,-0.7217384576797485,0.162763312458992
18099,178.9499969482422,0.014592228457331657,-5.874826431274414,-0.36086922883987427,-0.047226861119270325
18109,178.9499969482422,0.007296114228665829,-5.874826431274414,-0.18043461441993713,0.3060952425003052
18118,178.9499969482422,0.0036480571143329144,-5.874826431274414,-0.09021730720996857,0.37249642610549927
18129,178.9499969482422,0.0018240285571664572,-5.874826431274414,-0.04510865360498428,0.6724290251731873
18139,178.9499969482422,0.0009120142785832286,-5.874826431274414,-0.02255432680249214,0.7193045616149902
18149,178.9499969482422,0.0004560071392916143,-5.874826431274414,-0.01127716340124607,0.5115349292755127
18159,178.9499969482422,0.00022800356964580715,-5.874826431274414,-0.005638581700623035,0.7064511179924011
18169,178.9499969482422,0.00011400178482290357,-5.874826431274414,-0.0028192908503115177,0.7255945205688477
18179,178.9499969482422,5.700089241145179e-05,-5.874826431274414,-0.0014096454251557589,0.6356003880500793
18189,178.9499969482422,2.8500446205725893e-05,-5.874826431274414,-0.0007048227125778794,0.2884026765823364
18199,178.9499969482422,1.4250223102862947e-05,-5.874826431274414,-0.0003524113562889397,0.715715229511261
18209,178.9499969482422,7.125111551431473e-06,-5.874826431274414,-0.00017620567814446986,0.851241946220398
18218,178.9499969482422,3.5625557757157367e-06,-5.874826431274414,-8.810283907223493e-05,0.5525764226913452
18229,178.9499969482422,1.7812778878578683e-06,-5.874826431274414,-4.4051419536117464e-05,0.5597860217094421
18239,178.9499969482422,8.906389439289342e-07,-5.874826431274414,-2.2025709768058732e-05,0.8444111347198486
18249,178.9499969482422,4.453194719644671e-07,-5.874826431274414,-1.1012854884029366e-05,0.5384875535964966
18259,178.79998779296875,-7.50023078918457,-5.874826431274414,-5.506427442014683e-06,0.6167842745780945
18269,178.79998779296875,-3.750115394592285,-5.874826431274414,-2.7532137210073415e-06,5.765560150146484
18279,178.79998779296875,-1.8750576972961426,-5.861068248748779,0.6879107356071472,3.3720972537994385
18289,178.79998779296875,-0.9375288486480713,-5.833551406860352,1.7197980880737305,3.547121286392212
18299,178.79998779296875,-0.46876442432403564,-5.799155235290527,2.579698085784912,3.7715511322021484
18309,178.79998779296875,-0.23438221216201782,-5.757880210876465,3.3536038398742676,3.8076860904693604
18318,178.9499969482422,7.383039951324463,-5.716605186462402,3.7405569553375244,5.168636322021484
18329,178.9499969482422,3.6915199756622314,-5.65469217300415,4.9659199714660645,-0.05859661102294922
18339,179.10000610351562,9.345990180969238,-5.592779636383057,5.578583240509033,3.08565616607666
18349,179.25,12.1725435256958,-5.530867099761963,5.8849334716796875,-0.5463018417358398
18359,179.25,6.0862717628479,-5.468954563140869,6.038089752197266,-3.302191734313965
18369,179.25,3.04313588142395,-5.427679538726807,5.082799911499023,0.5697009563446045
18379,179.25,1.521567940711975,-5.400162696838379,3.9172425270080566,1.8474498987197876
18389,179.25,0.7607839703559875,-5.3795247077941895,2.9905080795288086,1.7998889684677124
18398,179.25,0.3803919851779938,-5.358887672424316,2.5271222591400146,1.3987350463867188
18409,179.25,0.1901959925889969,-5.338249683380127,2.295447826385498,1.208166480064392
18418,179.25,0.09509799629449844,-5.324491500854492,1.835636019706726,1.2653040885925293
18429,179.10000610351562,-7.451998710632324,-5.303853988647461,1.9497047662734985,0.3404098153114319
18439,179.10000610351562,-3.725999355316162,-5.2969746589660645,1.3188084363937378,6.060362339019775
18449,179.10000610351562,-1.862999677658081,-5.269457817077637,2.0352470874786377,3.23858380317688
18459,179.10000610351562,-0.9314998388290405,-5.228182792663574,3.08137845993042,3.074052572250366
18469,179.10000610351562,-0.46574991941452026,-5.186907768249512,3.6044440269470215,3.242323875427246
18479,179.10000610351562,-0.23287495970726013,-5.145632266998291,3.8659770488739014,3.474374294281006
18489,179.10000610351562,-0.11643747985363007,-5.1043572425842285,3.9967432022094727,3.6140635013580322
18498,179.10000610351562,-0.05821873992681503,-5.056203365325928,4.406082630157471,3.9281251430511475
18509,179.25,7.470438480377197,-5.001169204711914,4.9547271728515625,4.449623107910156
18518,179.25,3.7352192401885986,-4.953015327453613,4.885074615478516,-0.3831958770751953
18529,179.25,1.8676096200942993,-4.8911027908325195,5.53816032409668,1.441068172454834
18539,179.25,0.9338048100471497,-4.836069107055664,5.520765781402588,3.3819327354431152
18549,179.25,0.46690240502357483,-4.787914752960205,5.168093681335449,3.635960817337036
18559,179.25,0.23345120251178741,-4.73288106918335,5.335732460021973,4.114136219024658
18569,179.40000915527344,7.616955757141113,-4.677847862243652,5.4195332527160645,4.365384101867676
18579,179.40000915527344,3.8084778785705566,-4.609055995941162,6.149364471435547,-0.8052678108215332
18589,179.40000915527344,1.9042389392852783,-4.547143459320068,6.170305252075195,1.872847080230713
18599,179.40000915527344,0.9521194696426392,-4.492109775543213,5.836838722229004,3.2922403812408447
18609,179.40000915527344,0.4760597348213196,-4.443955421447754,5.326130390167236,3.513157606124878
18618,179.55001831054688,7.738260269165039,-4.388921737670898,5.414750576019287,3.2634897232055664
18629,179.55001831054688,3.8691301345825195,-4.333888530731201,5.459042549133301,-1.4858403205871582
18639,179.55001831054688,1.9345650672912598,-4.285734176635742,5.137232303619385,0.732013463973999
18649,179.55001831054688,0.9672825336456299,-4.24445915222168,4.632370948791504,1.3205629587173462
18659,179.40000915527344,-7.016589641571045,-4.2100629806518555,4.035984516143799,1.8805921077728271
18669,179.40000915527344,-3.5082948207855225,-4.182546138763428,3.3938348293304443,6.711038589477539
18679,179.40000915527344,-1.7541474103927612,-4.134391784667969,4.104628562927246,3.8736066818237305
18689,179.40000915527344,-0.8770737051963806,-4.079358100891113,4.803999900817871,4.162983417510986
18698,179.40000915527344,-0.4385368525981903,-4.024324893951416,5.153666973114014,4.049420356750488
18709,179.40000915527344,-0.21926842629909515,-3.9486539363861084,6.360387802124023,3.969541311264038
18718,179.55001831054688,7.390596866607666,-3.893620491027832,5.93186092376709,5.146066665649414
18729,179.55001831054688,3.695298433303833,-3.8041908740997314,7.437415599822998,-0.5708742141723633
18739,179.55001831054688,1.8476492166519165,-3.7285196781158447,7.502261638641357,3.0417492389678955
18749,179.6999969482422,8.423372268676758,-3.6597278118133545,7.190728187561035,4.024711608886719
18759,179.6999969482422,4.211686134338379,-3.5909361839294434,7.034943103790283,-0.772404670715332
18769,179.6999969482422,2.1058430671691895,-3.522144317626953,6.957068920135498,1.6305632591247559
18779,179.6999969482422,1.0529215335845947,-3.460231304168701,6.57417631149292,2.5453555583953857
18789,179.6999969482422,0.5264607667922974,-3.405198097229004,6.038755416870117,2.8375349044799805
18799,179.6999969482422,0.2632303833961487,-3.3501644134521484,5.771063327789307,2.5732765197753906
18809,179.6999969482422,0.13161519169807434,-3.295130968093872,5.637198448181152,2.745331048965454
18818,179.6999969482422,0.06580759584903717,-3.246976852416992,5.2263102531433105,2.843702554702759
18829,179.6999969482422,0.032903797924518585,-3.1919431686401367,5.364840984344482,2.6393566131591797
18839,179.6999969482422,0.016451898962259293,-3.1437888145446777,5.090131759643555,2.9582767486572266
18849,179.6999969482422,0.008225949481129646,-3.0956344604492188,4.952785968780518,2.842679500579834
18859,179.6999969482422,0.004112974740564823,-3.0543594360351562,4.54014778137207,2.4276926517486572
18869,179.6999969482422,0.0020564873702824116,-3.0062050819396973,4.677785396575928,2.4434876441955566
18879,179.6999969482422,0.0010282436851412058,-2.9649300575256348,4.402647495269775,2.4316346645355225
18889,179.6999969482422,0.0005141218425706029,-2.923654794692993,4.265088081359863,2.392723798751831
18899,179.6999969482422,0.00025706092128530145,-2.8823797702789307,4.196299076080322,2.1301627159118652
18909,179.55001831054688,-7.499419212341309,-2.841104507446289,4.161904335021973,1.9477338790893555
18918,179.55001831054688,-3.7497096061706543,-2.8135879039764404,3.4567854404449463,7.049666881561279
18929,179.55001831054688,-1.8748548030853271,-2.758554458618164,4.480069160461426,4.768382549285889
18939,179.55001831054688,-0.9374274015426636,-2.6897623538970947,5.679632186889648,4.6239094734191895
18949,179.55001831054688,-0.4687137007713318,-2.614091396331787,6.623370170593262,4.989800453186035
18959,179.6999969482422,7.265191078186035,-2.5246620178222656,7.783150672912598,5.479475498199463
18969,179.85000610351562,11.13282585144043,-2.435232400894165,8.36305046081543,1.2233386039733887
18979,179.85000610351562,5.566412925720215,-2.332044839859009,9.340911865234375,-1.5335817337036133
18989,180.0,10.28343677520752,-2.2494943141937256,8.797974586486816,2.606578826904297
18998,180.0,5.14171838760376,-2.1807026863098145,7.83857536315918,-1.4302291870117188
19009,180.0,2.57085919380188,-2.111910581588745,7.358885765075684,0.5750961303710938
19018,180.14999389648438,8.784976959228516,-2.0568771362304688,6.431118965148926,2.15543270111084
19029,180.14999389648438,4.392488479614258,-1.9949644804000854,6.311191558837891,-3.2421822547912598
19039,180.14999389648438,2.196244239807129,-1.9605685472488403,4.875394821166992,-0.7128551006317139
19049,180.14999389648438,1.0981221199035645,-1.9330518245697021,3.813530921936035,-0.9379853010177612
19059,180.0,-6.950486660003662,-1.912414312362671,2.938642978668213,-1.0367817878723145
19069,179.85000610351562,-10.97547435760498,-1.898655891418457,2.157243013381958,4.083003520965576
19079,179.85000610351562,-5.48773717880249,-1.8848974704742432,1.766542911529541,6.209165573120117
19089,179.85000610351562,-2.743868589401245,-1.8505016565322876,2.6030611991882324,2.9512054920196533
19098,179.85000610351562,-1.3719342947006226,-1.809226393699646,3.3652946949005127,2.0347721576690674
19109,179.85000610351562,-0.6859671473503113,-1.75419282913208,4.434323787689209,2.3717331886291504
19118,179.85000610351562,-0.34298357367515564,-1.712917685508728,4.280916690826416,2.4203648567199707
19129,179.85000610351562,-0.17149178683757782,-1.6647634506225586,4.548169136047363,2.639719009399414
19139,179.85000610351562,-0.08574589341878891,-1.623488426208496,4.337839603424072,2.7404022216796875
19149,179.85000610351562,-0.042872946709394455,-1.5753339529037476,4.5766401290893555,2.6794981956481934
19159,179.85000610351562,-0.021436473354697227,-1.534058928489685,4.35207462310791,2.387697696685791
19169,179.85000610351562,-0.010718236677348614,-1.485904574394226,4.5837531089782715,2.2656354904174805
19179,179.85000610351562,-0.005359118338674307,-1.451508641242981,4.0116753578186035,2.725553512573242
19189,179.85000610351562,-0.0026795591693371534,-1.410233497619629,4.0695929527282715,2.1727023124694824
19198,179.85000610351562,-0.0013397795846685767,-1.3758375644683838,3.7545905113220215,2.3178274631500244
19209,179.85000610351562,-0.0006698897923342884,-1.3345624208450317,3.941054582595825,1.895348072052002
19218,179.85000610351562,-0.0003349448961671442,-1.3001666069030762,3.690321683883667,2.2301998138427734
19229,179.85000610351562,-0.0001674724480835721,-1.2588913440704346,3.9089202880859375,1.635656714439392
19239,179.85000610351562,-8.373622404178604e-05,-1.2244954109191895,3.6742546558380127,2.5390007495880127
19249,179.85000610351562,-4.186811202089302e-05,-1.1969786882400513,3.212965250015259,2.015343189239502
19259,179.85000610351562,-2.093405601044651e-05,-1.169461965560913,2.982320785522461,1.5681135654449463
19269,179.85000610351562,-1.0467028005223256e-05,-1.1350659132003784,3.2109591960906982,1.6460120677947998
19279,179.6999969482422,-7.500235557556152,-1.1075493097305298,2.9813132286071777,2.1955482959747314
19289,179.6999969482422,-3.750117778778076,-1.086911678314209,2.522538661956787,7.074363708496094
19298,179.6999969482422,-1.875058889389038,-1.0525157451629639,2.9810636043548584,4.549422740936279
19309,179.6999969482422,-0.937529444694519,-0.9906030297279358,4.5861687660217285,3.864766836166382
19318,179.85000610351562,7.031466007232666,-0.9355695843696594,5.044755935668945,4.25160551071167
19329,179.85000610351562,3.515733003616333,-0.8598985075950623,6.305931568145752,-0.3386082649230957
19339,180.0,9.258096694946289,-0.791106641292572,6.592558860778809,2.486886978149414
19349,180.0,4.6290483474731445,-0.729193925857544,6.391916275024414,-1.3396620750427246
19359,180.14999389648438,9.814071655273438,-0.6741604208946228,5.947632312774658,1.2543809413909912
19369,180.14999389648438,4.907035827636719,-0.6260061264038086,5.381532192230225,-3.2027876377105713
19379,180.14999389648438,2.4535179138183594,-0.5916101336479187,4.41056489944458,-0.8777880668640137
19389,180.14999389648438,1.2267589569091797,-0.5709725618362427,3.2371599674224854,-0.245557963848114
19398,180.14999389648438,0.6133794784545898,-0.5640934109687805,1.962538480758667,-0.5588635206222534
19409,180.0,-7.19285774230957,-0.5503350496292114,1.6691882610321045,-1.4405592679977417
19418,180.0,-3.596428871154785,-0.5503350496292114,0.8345941305160522,3.948866367340088
19429,179.85000610351562,-9.298445701599121,-0.5434558391571045,0.7612577676773071,1.4173855781555176
19439,179.85000610351562,-4.6492228507995605,-0.5296974182128906,1.0685479640960693,5.890176773071289
19449,179.85000610351562,-2.3246114253997803,-0.5090599060058594,1.56615149974823,3.1509482860565186
19459,179.85000610351562,-1.1623057126998901,-0.4677847921848297,2.8468306064605713,2.3102047443389893
19469,179.85000610351562,-0.5811528563499451,-0.4333888292312622,3.143214464187622,2.4208920001983643
19479,179.85000610351562,-0.29057642817497253,-0.3989928960800171,3.2914037704467773,2.9841294288635254
19489,179.85000610351562,-0.14528821408748627,-0.364596962928772,3.3654987812042236,2.5960192680358887
19499,179.85000610351562,-0.07264410704374313,-0.33020102977752686,3.402545928955078,2.781409740447998
19509,180.0,7.463908672332764,-0.29580506682395935,3.4210708141326904,2.6632275581359863
19518,180.0,3.731954336166382,-0.2682883143424988,3.0863723754882812,-2.0939483642578125
19529,180.0,1.865977168083191,-0.2407715618610382,2.9190244674682617,-0.7465858459472656
19539,180.0,0.9329885840415955,-0.22701320052146912,2.147430181503296,0.20009618997573853
19549,179.85000610351562,-7.033736705780029,-0.22013401985168457,1.4176746606826782,0.2220524549484253
19559,179.85000610351562,-3.5168683528900146,-0.21325482428073883,1.0527968406677246,4.994214057922363
19569,179.85000610351562,-1.7584341764450073,-0.19949644804000854,1.2143175601959229,3.201882839202881
19579,179.85000610351562,-0.8792170882225037,-0.17197969555854797,1.982995867729187,2.123589038848877
19589,179.85000610351562,-0.43960854411125183,-0.15134212374687195,2.02337646484375,2.447030782699585
19599,179.85000610351562,-0.21980427205562592,-0.12382537871599197,2.387525796890259,1.9825137853622437
19609,179.85000610351562,-0.10990213602781296,-0.10318781435489655,2.2256410121917725,2.218485116958618
19618,179.85000610351562,-0.05495106801390648,-0.08942943811416626,1.8007394075393677,1.944941520690918
19629,179.85000610351562,-0.02747553400695324,-0.06879188120365143,1.9322477579116821,1.498726487159729
19639,179.85000610351562,-0.01373776700347662,-0.05503350496292114,1.6540427207946777,1.9788106679916382
19649,179.85000610351562,-0.00686888350173831,-0.04127512872219086,1.5149401426315308,1.404334545135498
19659,179.85000610351562,-0.003434441750869155,-0.02751675248146057,1.445388913154602,1.2304478883743286
19669,179.85000610351562,-0.0017172208754345775,-0.02063756436109543,1.066653847694397,1.452520489692688
19679,179.6999969482422,-7.501090049743652,-0.013758376240730286,0.8772863149642944,0.8701468706130981
19689,179.6999969482422,-3.750545024871826,-0.006879188120365143,0.7826025485992432,6.253783226013184
19699,179.6999969482422,-1.875272512435913,0.006879188120365143,1.079220175743103,3.863858938217163
19709,179.6999969482422,-0.9376362562179565,0.048154316842556,2.6033666133880615,3.0842742919921875
19718,179.85000610351562,7.031412601470947,0.08255025744438171,3.0214803218841553,4.02892541885376
19729,179.85000610351562,3.5157063007354736,0.13070456683635712,3.9184558391571045,-1.2634072303771973
19739,179.85000610351562,1.7578531503677368,0.17197969555854797,4.022984981536865,1.7138433456420898
19749,180.0,8.379158020019531,0.2063756287097931,3.7312891483306885,2.9384067058563232
19759,180.0,4.189579010009766,0.24765075743198395,3.9294004440307617,-2.100281000137329
19769,180.0,2.094789505004883,0.2751675248146057,3.340538501739502,0.5456411838531494
19779,180.0,1.0473947525024414,0.2889259159564972,2.3581883907318115,1.3598960638046265
19789,180.0,0.5236973762512207,0.3026842474937439,1.8670121431350708,0.5758185386657715
19798,180.0,0.26184868812561035,0.30956345796585083,1.277465581893921,0.7061944007873535
19809,180.0,0.13092434406280518,0.3164426386356354,0.982692301273346,0.29851582646369934
19818,180.0,0.06546217203140259,0.3164426386356354,0.491346150636673,0.0553385466337204
19829,180.0,0.032731086015701294,0.3164426386356354,0.2456730753183365,0.05506042391061783
19839,180.0,0.016365543007850647,0.3164426386356354,0.12283653765916824,-0.5212721228599548
19849,180.0,0.008182771503925323,0.3164426386356354,0.06141826882958412,-0.11942866444587708
19859,180.0,0.004091385751962662,0.3164426386356354,0.03070913441479206,-0.7721221446990967
19869,180.0,0.002045692875981331,0.3164426386356354,0.01535456720739603,-0.7890323400497437
19879,179.85000610351562,-7.499207496643066,0.3164426386356354,0.007677283603698015,-0.3457881808280945
19889,179.85000610351562,-3.749603748321533,0.3164426386356354,0.0038386418018490076,4.690224647521973
19898,179.85000610351562,-1.8748018741607666,0.3233218193054199,0.34587886929512024,2.450291395187378
19909,179.85000610351562,-0.9374009370803833,0.34395939111709595,1.2048181295394897,2.0944318771362305
19918,180.0,7.031530380249023,0.35771775245666504,1.2903269529342651,2.348998546600342
19929,180.0,3.5157651901245117,0.3714761435985565,1.3330825567245483,-3.7109713554382324
19939,180.0,1.7578825950622559,0.37835532426834106,1.0105007886886597,-1.6065411567687988
19949,180.0,0.8789412975311279,0.3714761435985565,0.16129086911678314,-0.4830082654953003
19959,180.0,0.43947064876556396,0.3714761435985565,0.08064543455839157,-0.5640231966972351
19969,180.0,0.21973532438278198,0.3714761435985565,0.040322717279195786,-0.6760522723197937
19979,180.0,0.10986766219139099,0.3714761435985565,0.020161358639597893,-0.6146920323371887
19989,180.0,0.054933831095695496,0.3714761435985565,0.010080679319798946,-0.676490843296051
19999,180.0,0.027466915547847748,0.3714761435985565,0.005040339659899473,-0.9101204872131348
20009,180.0,0.013733457773923874,0.3714761435985565,0.0025201698299497366,-0.5432226061820984
20018,180.0,0.006866728886961937,0.3714761435985565,0.0012600849149748683,-0.5874024033546448
20029,180.0,0.0034333644434809685,0.3714761435985565,0.0006300424574874341,-0.5419148206710815
20039,180.0,0.0017166822217404842,0.3714761435985565,0.0003150212287437171,-0.32711172103881836
20049,180.0,0.0008583411108702421,0.3714761435985565,0.00015751061437185854,-0.5540367960929871
20059,180.0,0.00042917055543512106,0.3714761435985565,7.875530718592927e-05,-0.8524498343467712
20069,180.0,0.00021458527771756053,0.3714761435985565,3.9377653592964634e-05,-0.17650103569030762
20079,180.0,0.00010729263885878026,0.3714761435985565,1.9688826796482317e-05,-0.9944494962692261
20089,180.0,5.364631942939013e-05,0.3714761435985565,9.844413398241159e-06,-0.5462652444839478
20098,180.0,2.6823159714695066e-05,0.3714761435985565,4.922206699120579e-06,-0.4324307143688202
20109,180.0,1.3411579857347533e-05,0.3714761435985565,2.4611033495602896e-06,-0.24035733938217163
20118,180.0,6.7057899286737666e-06,0.3714761435985565,1.2305516747801448e-06,-0.5533442497253418
20129,180.14999389648438,7.499551296234131,0.3714761435985565,6.152758373900724e-07,-0.21189385652542114
20139,180.14999389648438,3.7497756481170654,0.3714761435985565,3.076379186950362e-07,-5.936223983764648
20149,180.14999389648438,1.8748878240585327,0.3508385717868805,-1.0318784713745117,-3.5857717990875244
20159,180.14999389648438,0.9374439120292664,0.3164426386356354,-2.2357358932495117,-3.265897512435913
20169,180.0,-7.030826091766357,0.2751675248146057,-3.181623935699463,-3.7371444702148438
20179,179.85000610351562,-11.015644073486328,0.22013401985168457,-4.342487335205078,0.988588809967041
20189,179.85000610351562,-5.507822036743164,0.17197969555854797,-4.578958988189697,2.7350387573242188
20198,179.85000610351562,-2.753911018371582,0.13758376240730286,-4.009276390075684,-0.4050924777984619
20209,179.6999969482422,-8.87718677520752,0.11006700992584229,-3.3804759979248047,-1.380887508392334
20218,179.6999969482422,-4.43859338760376,0.08942943811416626,-2.722116470336914,3.394219398498535
20229,179.6999969482422,-2.21929669380188,0.07567106187343597,-2.0489771366119385,1.2482223510742188
20239,179.6999969482422,-1.10964834690094,0.07567106187343597,-1.0244885683059692,0.7194293737411499
20249,179.85000610351562,6.945406913757324,0.07567106187343597,-0.5122442841529846,1.1834073066711426
20259,179.85000610351562,3.472703456878662,0.07567106187343597,-0.2561221420764923,-4.0533766746521
